,Candidat,Circ,Departement,Parti,Score
1966,Jacqueline Godard,6.0,-circonscription-isere,"
									Les nouveaux écologistes									","1,14%"
1967,Jean-Claude Lollo,6.0,-circonscription-isere,Divers droite,"1,13%"
1968,Jean-Claude Thoreau,6.0,-circonscription-isere,"
									Parti de la loi naturelle									","0,23%"
1969,Georges Colombier,7.0,-circonscription-isere,UDF,"36,20%"
1970,Eric Brunot,7.0,-circonscription-isere,FN,"19,91%"
1971,François Lienard,7.0,-circonscription-isere,Les Verts,"14,01%"
1972,Louise Carly,7.0,-circonscription-isere,PCF,"11,89%"
1973,Bruno Perrodin,7.0,-circonscription-isere,LO,"3,84%"
1974,Jean Belabre,7.0,-circonscription-isere,"
									Initiative républicaine									","3,45%"
1975,Jean-Christophe Daudel,7.0,-circonscription-isere,Génération écologie,"2,28%"
1976,Josiane Guinet,7.0,-circonscription-isere,"
									LDI-MPF									","2,02%"
1977,Annick Lehnebach,7.0,-circonscription-isere,"
									Ecologie citoyenne									","1,85%"
1978,Chantal Melique,7.0,-circonscription-isere,"
									US4J									","1,75%"
1979,Olivier Cabanel,7.0,-circonscription-isere,Mouvement écologiste indépendant,"0,92%"
1980,Pierre Damasio,7.0,-circonscription-isere,Divers droite,"0,91%"
1981,Paul Rozet,7.0,-circonscription-isere,PNR,"0,69%"
1982,Francis Somarriba,7.0,-circonscription-isere,"
									Parti de la loi naturelle									","0,27%"
1983,Bernard Saugey,8.0,-circonscription-isere,UDF,"28,22%"
1984,Louis Mermaz,8.0,-circonscription-isere,PS,"26,36%"
1985,Jean-Jacques Ogier,8.0,-circonscription-isere,FN,"21,55%"
1986,Marcel Berthouard,8.0,-circonscription-isere,PCF,"9,47%"
1987,Hervé Prat,8.0,-circonscription-isere,Les Verts,"4,13%"
1988,Jacques Lacaille,8.0,-circonscription-isere,LO,"3,03%"
1989,Bernard Berthel,8.0,-circonscription-isere,Génération écologie,"2,71%"
1990,André Pruteau,8.0,-circonscription-isere,"
									LDI-MPF									","2,19%"
1991,Eric Piolle,8.0,-circonscription-isere,"
									US4J									","1,35%"
1992,Eric Viscogliosi,8.0,-circonscription-isere,Divers droite,"0,71%"
1993,Jean Palaccio,8.0,-circonscription-isere,"
									Parti de la loi naturelle									","0,29%"
1994,Michel Hannoun,9.0,-circonscription-isere,RPR,"30,06%"
1995,André Vallini,9.0,-circonscription-isere,PS,"27,54%"
1996,Christian Mollier,9.0,-circonscription-isere,FN,"16,95%"
1997,Robert Veyret,9.0,-circonscription-isere,PCF,"13,65%"
1998,Jean-Claude Poissonnier,9.0,-circonscription-isere,LO,"2,84%"
1999,Catherine Duc,9.0,-circonscription-isere,Génération écologie,"2,18%"
2000,Emmanuel Cabau,9.0,-circonscription-isere,"
									US4J									","2,11%"
2001,Jean-François Sarciron,9.0,-circonscription-isere,Mouvement écologiste indépendant,"1,85%"
2002,Gilbert Ilian,9.0,-circonscription-isere,"
									Ecologie citoyenne									","1,79%"
2003,Daniel Moquet,9.0,-circonscription-isere,Divers droite,"0,85%"
2004,Jacques Salé,9.0,-circonscription-isere,"
									Parti de la loi naturelle									","0,19%"
2005,Jacques Pelissard,1.0,-circonscription-jura,RPR,"37,48%"
2006,Yves Colmou,1.0,-circonscription-jura,PS,"25,50%"
2007,Luc Béjean,1.0,-circonscription-jura,FN,"13,82%"
2008,Sylviane Pernet,1.0,-circonscription-jura,PCF,"9,07%"
2009,Jean-Luc Mayet,1.0,-circonscription-jura,Mouvement écologiste indépendant,"3,66%"
2010,Denis Conte,1.0,-circonscription-jura,"
									LDI-MPF									","2,75%"
2011,Dominique Revoy,1.0,-circonscription-jura,LO,"2,67%"
2012,Patrick Pierlot,1.0,-circonscription-jura,"
									Alliance rouge et verte									","2,19%"
2013,Maurice Girod,1.0,-circonscription-jura,Divers,"1,56%"
2014,Noëlle Doridant,1.0,-circonscription-jura,"
									Parti pour la liberté									","1,29%"
2015,Jean Charroppin,2.0,-circonscription-jura,RPR,"30,64%"
2016,Denis Vuillermoz,2.0,-circonscription-jura,Divers gauche,"20,74%"
2017,René Bernard,2.0,-circonscription-jura,FN,"17,20%"
2018,Francis Lahaut,2.0,-circonscription-jura,PCF,"10,45%"
2019,Jean-Louis Millet,2.0,-circonscription-jura,"
									LDI-MPF									","7,15%"
2020,Michel Moreau,2.0,-circonscription-jura,Convention pour une alternative progressiste,"6,52%"
2021,Gérard Roy,2.0,-circonscription-jura,Les Verts,"4,90%"
2022,Line Chanard,2.0,-circonscription-jura,Mouvement des citoyens,"2,40%"
2023,Dominique Voynet,3.0,-circonscription-jura,Les Verts,"31,11%"
2024,Gilbert Barbier,3.0,-circonscription-jura,UDF,"27,87%"
2025,Jean-Etienne Normand,3.0,-circonscription-jura,FN,"17,71%"
2026,Michel Giniès,3.0,-circonscription-jura,PCF,"12,20%"
2027,Jacques Perrot,3.0,-circonscription-jura,"
									LDI-MPF									","3,18%"
2028,Jean Bordat,3.0,-circonscription-jura,Génération écologie,"2,61%"
2029,Gilles Corot,3.0,-circonscription-jura,LO,"2,01%"
2030,François Thorez,3.0,-circonscription-jura,Mouvement des citoyens,"1,36%"
2031,Jacques Berthault,3.0,-circonscription-jura,Parti des travailleurs,"1,12%"
2032,Jacques Fontaine,3.0,-circonscription-jura,"
									Alliance rouge et verte									","0,81%"
2033,Alain Vidalies,1.0,-circonscription-landes,PS,"39,45%"
2034,Louis Lauga,1.0,-circonscription-landes,RPR,"33,89%"
2035,Jean-Paul Paroutaud,1.0,-circonscription-landes,FN,"9,57%"
2036,Bernadette Curculosse,1.0,-circonscription-landes,PCF,"8,32%"
2037,Marie-Claire Dupouy,1.0,-circonscription-landes,"
									Ecologie citoyenne									","5,12%"
2038,Guy Bertrand,1.0,-circonscription-landes,"
									LDI-CNIP									","3,65%"
2039,Jean-Pierre Dufau,2.0,-circonscription-landes,PS,"36,31%"
2040,Henri Lalanne,2.0,-circonscription-landes,UDF,"33,60%"
2041,Marie-Pierette Fontenas,2.0,-circonscription-landes,PCF,"13,66%"
2042,France Prenat,2.0,-circonscription-landes,FN,"9,27%"
2043,Bernard Lauga,2.0,-circonscription-landes,Les Verts,"5,28%"
2044,Christine Héraud,2.0,-circonscription-landes,Extrème gauche,"1,87%"
2045,Henri Emmanuelli,3.0,-circonscription-landes,PS,"46,20%"
2046,Pierre Dufourcq,3.0,-circonscription-landes,UDF,"29,28%"
2047,Yves Lahoun,3.0,-circonscription-landes,PCF,"10,69%"
2048,Hélène Rochefort,3.0,-circonscription-landes,FN,"6,12%"
2049,Jacques Papon,3.0,-circonscription-landes,"
									Ecologie citoyenne									","2,92%"
2050,Michelle Robbe,3.0,-circonscription-landes,"
									LDI-MPF									","2,54%"
2051,Rosemarie Le Maire,3.0,-circonscription-landes,"
									US4J									","1,44%"
2052,Paul Lemoine,3.0,-circonscription-landes,Divers droite,"0,81%"
2053,Jack Lang,1.0,-circonscription-loir-et-cher,PS,"33,93%"
2054,Jacqueline Gourault,1.0,-circonscription-loir-et-cher,UDF,"28,45%"
2055,Miguel de Peyrecave,1.0,-circonscription-loir-et-cher,FN,"16,16%"
2056,Jean-Louis Le Moing,1.0,-circonscription-loir-et-cher,PCF,"8,20%"
2057,Jean-François Dutheil,1.0,-circonscription-loir-et-cher,Les Verts,"5,93%"
2058,Marie Thouard-Fontagné,1.0,-circonscription-loir-et-cher,"
									LDI-MPF									","4,06%"
2059,Nicole Combredet,1.0,-circonscription-loir-et-cher,Mouvement écologiste indépendant,"1,89%"
2060,Jean-Marc Richez,1.0,-circonscription-loir-et-cher,"
									Initiative républicaine									","1,38%"
2061,Patrice Martin-Lalande,2.0,-circonscription-loir-et-cher,RPR,"36,01%"
2062,Jeanny Lorgeoux,2.0,-circonscription-loir-et-cher,PS,"34,42%"
2063,Paul Pelletier,2.0,-circonscription-loir-et-cher,FN,"15,08%"
2064,Sylvie Hemme,2.0,-circonscription-loir-et-cher,PCF,"8,75%"
2065,Cédric Daub,2.0,-circonscription-loir-et-cher,Génération écologie,"3,00%"
2066,Etienne Bourgeois,2.0,-circonscription-loir-et-cher,Mouvement écologiste indépendant,"2,73%"
2067,Maurice Leroy,3.0,-circonscription-loir-et-cher,UDF,"35,57%"
2068,Daniel Chanet,3.0,-circonscription-loir-et-cher,PS,"26,13%"
2069,Aymar de Boisgrollier,3.0,-circonscription-loir-et-cher,FN,"15,42%"
2070,Patrick Callu,3.0,-circonscription-loir-et-cher,PCF,"9,41%"
2071,Madeleine Colin-Motheron,3.0,-circonscription-loir-et-cher,"
									LDI-MPF									","5,77%"
2072,Dominique Joubert,3.0,-circonscription-loir-et-cher,Les Verts,"3,66%"
2073,Patrick Hardouin,3.0,-circonscription-loir-et-cher,Génération écologie,"2,30%"
2074,Laurence Rateau,3.0,-circonscription-loir-et-cher,Mouvement écologiste indépendant,"1,75%"
2075,Jean-Pierre Philibert,1.0,-circonscription-loire,UDF,"27,89%"
2076,Gérard Lindeperg,1.0,-circonscription-loire,PS,"27,32%"
2077,Gérard Tournaire,1.0,-circonscription-loire,FN,"23,74%"
2078,Alain Pecel,1.0,-circonscription-loire,PCF,"10,48%"
2079,Yves Scaviner,1.0,-circonscription-loire,Mouvement écologiste indépendant,"3,16%"
2080,Guy Largeron,1.0,-circonscription-loire,LO,"2,96%"
2081,Marie-Joëlle Moreau,1.0,-circonscription-loire,"
									LDI-MPF									","2,67%"
2082,Pascale Faure,1.0,-circonscription-loire,Mouvement des citoyens,"1,78%"
2083,Christian Cabal,2.0,-circonscription-loire,RPR,"28,70%"
2084,Bruno Vennin,2.0,-circonscription-loire,Divers gauche,"24,08%"
2085,Michèle Bracciano,2.0,-circonscription-loire,FN,"23,47%"
2086,Roger Dubien,2.0,-circonscription-loire,PCF,"9,78%"
2087,Louis Ouillon,2.0,-circonscription-loire,"
									LDI-MPF									","3,62%"
2088,Marcel Gaillard,2.0,-circonscription-loire,"
									Alliance rouge et verte									","3,49%"
2089,Mireille Jouffre,2.0,-circonscription-loire,LO,"2,67%"
2090,Bruno Clémentin,2.0,-circonscription-loire,Mouvement écologiste indépendant,"1,79%"
2091,Christian Daudel,2.0,-circonscription-loire,Mouvement des citoyens,"1,62%"
2092,Jean-Claude Jarrige,2.0,-circonscription-loire,Parti des travailleurs,"0,78%"
2093,François Rochebloine,3.0,-circonscription-loire,UDF,"32,88%"
2094,Christian Grangis,3.0,-circonscription-loire,FN,"24,43%"
2095,Christian Grangis,3.0,-circonscription-loire,PS,"19,62%"
2096,André Géry,3.0,-circonscription-loire,PCF,"9,18%"
2097,Gérard Payre,3.0,-circonscription-loire,Les Verts,"6,20%"
2098,André Moulin,3.0,-circonscription-loire,LO,"2,66%"
2099,Alexandre Riberon,3.0,-circonscription-loire,"
									LDI-MPF									","2,63%"
2100,Frédéric Gioia,3.0,-circonscription-loire,Mouvement écologiste indépendant,"1,64%"
2101,Bernard Marcuccilli,3.0,-circonscription-loire,Parti des travailleurs,"0,76%"
2102,Daniel Mandon,4.0,-circonscription-loire,UDF,"28,03%"
2103,Frédéric Granjon,4.0,-circonscription-loire,FN,"24,38%"
2104,Bernard Outin,4.0,-circonscription-loire,PCF,"21,24%"
2105,Jean-Paul Chartron,4.0,-circonscription-loire,PS,"16,87%"
2106,Jean-Philippe Bayon,4.0,-circonscription-loire,Les Verts,"4,52%"
2107,Richard Raffin,4.0,-circonscription-loire,"
									LDI-MPF									","2,96%"
2108,Driss Torchi,4.0,-circonscription-loire,Mouvement écologiste indépendant,"1,86%"
2109,Louis Boyer,4.0,-circonscription-loire,"
									Parti pour la liberté									","0,13%"
2110,Yves Nicolin,5.0,-circonscription-loire,UDF,"32,92%"
2111,Jean Auroux,5.0,-circonscription-loire,PS,"28,73%"
2112,Norbert Chetail,5.0,-circonscription-loire,FN,"15,19%"
2113,Serge Fonton,5.0,-circonscription-loire,PCF,"9,14%"
2114,Bruno Barriquand,5.0,-circonscription-loire,Les Verts,"3,66%"
2115,Daniel Durand,5.0,-circonscription-loire,Génération écologie,"3,25%"
2116,Jean-Louis Guglielmetto,5.0,-circonscription-loire,LO,"3,12%"
2117,Marianne Peguet,5.0,-circonscription-loire,"
									LDI-MPF									","2,76%"
2118,Nicolas Laurenceau,5.0,-circonscription-loire,Mouvement des citoyens,"1,22%"
2119,Pascal Clément,6.0,-circonscription-loire,UDF,"39,64%"
2120,Dominique Fruleux,6.0,-circonscription-loire,PS,"25,26%"
2121,Jean-Claude Suchel,6.0,-circonscription-loire,FN,"16,06%"
2122,Maryse Poyet,6.0,-circonscription-loire,PCF,"8,18%"
2123,Sabine Pérouse,6.0,-circonscription-loire,"
									LDI-MPF									","4,25%"
2124,Régis Usson,6.0,-circonscription-loire,Génération écologie,"3,57%"
2125,Christian Prat,6.0,-circonscription-loire,Les Verts,"3,03%"
2126,Jean-François Chossy,7.0,-circonscription-loire,UDF,"33,27%"
2127,Gérard Llilio,7.0,-circonscription-loire,FN,"22,28%"
2128,Alain Pomès,7.0,-circonscription-loire,Parti radical socialiste,"18,32%"
2129,Gérard Brot,7.0,-circonscription-loire,PCF,"7,51%"
2130,Robert Thollot,7.0,-circonscription-loire,Divers,"4,82%"
2131,Pierre Dessaigne,7.0,-circonscription-loire,Divers droite,"4,61%"
2132,Gérard Morel,7.0,-circonscription-loire,Génération écologie,"3,83%"
2133,Elisabeth Rossary,7.0,-circonscription-loire,"
									LDI-MPF									","3,16%"
2134,Frédéric Bergamin,7.0,-circonscription-loire,Parti des travailleurs,"2,22%"
2135,Jacques Barrot,1.0,-circonscription-haute-loire,UDF,"39,57%"
2136,Jean-Paul Thivel,1.0,-circonscription-haute-loire,PS,"24,22%"
2137,Thierry Odier-Cenat de l'Herm,1.0,-circonscription-haute-loire,FN,"17,52%"
2138,Bernard Bouet,1.0,-circonscription-haute-loire,PCF,"5,82%"
2139,Michèle Faure,1.0,-circonscription-haute-loire,Les Verts,"5,58%"
2140,Bruno Favre,1.0,-circonscription-haute-loire,"
									LDI-MPF									","3,95%"
2141,Annick Hugon,1.0,-circonscription-haute-loire,Mouvement écologiste indépendant,"2,43%"
2142,Alain Friedel,1.0,-circonscription-haute-loire,Divers,"0,91%"
2143,Jean Proriol,2.0,-circonscription-haute-loire,UDF,"41,95%"
2144,André Roure,2.0,-circonscription-haute-loire,PS,"28,96%"
2145,Hélène Le Guezennec,2.0,-circonscription-haute-loire,FN,"10,50%"
2146,Evelyne Valentin,2.0,-circonscription-haute-loire,PCF,"7,78%"
2147,Pierre Pommarel,2.0,-circonscription-haute-loire,Les Verts,"7,20%"
2148,Serge Mondani,2.0,-circonscription-haute-loire,"
									LDI-MPF									","3,61%"
2149,Monique Papon,1.0,-circonscription-loire-atlantique,UDF,"35,91%"
2150,Patrick Rimbert,1.0,-circonscription-loire-atlantique,PS,"33,17%"
2151,Pierre Péraldi,1.0,-circonscription-loire-atlantique,FN,"9,49%"
2152,Catherine Gravoille,1.0,-circonscription-loire-atlantique,PCF,"6,06%"
2153,Jean-Claude Demaure,1.0,-circonscription-loire-atlantique,"
									Ecologie citoyenne									","6,06%"
2154,Patricia Rio,1.0,-circonscription-loire-atlantique,"
									LDI-MPF									","4,06%"
2155,Jane Williamson,1.0,-circonscription-loire-atlantique,Génération écologie,"3,04%"
2156,Yves Le Borgne,1.0,-circonscription-loire-atlantique,"
									US4J									","1,96%"
2157,Philippe Jousse,1.0,-circonscription-loire-atlantique,"
									Parti de la loi naturelle									","0,26%"
2158,Marie-Françoise Clergeau,2.0,-circonscription-loire-atlantique,PS,"30,66%"
2159,Elisabeth Hubert,2.0,-circonscription-loire-atlantique,RPR,"29,85%"
2160,Samuel Maréchal,2.0,-circonscription-loire-atlantique,FN,"10,28%"
2161,Annick du Roascoat,2.0,-circonscription-loire-atlantique,"
									LDI-CNIP									","7,20%"
2162,Gérard Aubron,2.0,-circonscription-loire-atlantique,Les Verts,"5,36%"
2163,Claude Constant,2.0,-circonscription-loire-atlantique,PCF,"5,11%"
2164,Yvon Chotard,2.0,-circonscription-loire-atlantique,Divers gauche,"3,01%"
2165,Bertrand Tourillon,2.0,-circonscription-loire-atlantique,UDF dissident,"2,52%"
2166,Jean-Marie Pousseur,2.0,-circonscription-loire-atlantique,Mouvement des citoyens,"1,88%"
2167,Nicole Girel,2.0,-circonscription-loire-atlantique,Divers,"1,67%"
2168,Patrick Pellen,2.0,-circonscription-loire-atlantique,Union démocratique bretonne,"1,26%"
2169,Christophe Gilbert,2.0,-circonscription-loire-atlantique,LCR,"1,06%"
2170,Charles-André Le Janne,2.0,-circonscription-loire-atlantique,"
									Parti de la loi naturelle									","0,14%"
2171,Gérald Rosiek,2.0,-circonscription-loire-atlantique,Divers,"0,00%"
2172,Jean-Marc Ayrault,3.0,-circonscription-loire-atlantique,PS,"45,84%"
2173,Jean-Luc Harousseau,3.0,-circonscription-loire-atlantique,UDF,"22,01%"
2174,Arnaud de Perier,3.0,-circonscription-loire-atlantique,FN,"10,52%"
2175,Christian Pelloquet,3.0,-circonscription-loire-atlantique,PCF,"6,85%"
2176,François de Rugy,3.0,-circonscription-loire-atlantique,"
									Ecologie citoyenne									","3,87%"
2177,Hélène Defrance,3.0,-circonscription-loire-atlantique,LO,"3,16%"
2178,Laurent Desjars,3.0,-circonscription-loire-atlantique,"
									LDI-MPF									","2,23%"
2179,Anne Vanpeperstraete,3.0,-circonscription-loire-atlantique,Génération écologie,"1,97%"
2180,Jacques Lebreton de Vonne,3.0,-circonscription-loire-atlantique,Union démocratique bretonne,"1,30%"
2181,Jean-Yves Le Goff,3.0,-circonscription-loire-atlantique,LCR,"0,92%"
2182,Isabelle Séguineau,3.0,-circonscription-loire-atlantique,Mouvement écologiste indépendant,"0,92%"
2183,Henri Gibaud,3.0,-circonscription-loire-atlantique,"
									Mouvement des réformateurs									","0,21%"
2184,Laurent Butet,3.0,-circonscription-loire-atlantique,"
									Parti de la loi naturelle									","0,19%"
2185,Jacques Floch,4.0,-circonscription-loire-atlantique,PS,"42,64%"
2186,Stephan Urbanczyk,4.0,-circonscription-loire-atlantique,UDF,"22,61%"
2187,Michel Boju,4.0,-circonscription-loire-atlantique,FN,"8,67%"
2188,Jacques Guilbaud,4.0,-circonscription-loire-atlantique,PCF,"7,50%"
2189,Danielle Vilvoisin,4.0,-circonscription-loire-atlantique,"
									LDI-MPF									","4,68%"
2190,Robert Cerisier,4.0,-circonscription-loire-atlantique,LO,"3,89%"
2191,Aline Chitelman,4.0,-circonscription-loire-atlantique,"
									Alliance rouge et verte									","3,19%"
2192,Patrick Da Silva,4.0,-circonscription-loire-atlantique,Génération écologie,"3,15%"
2193,Jean-Bernard Champain,4.0,-circonscription-loire-atlantique,Ecologiste,"1,92%"
2194,Alain Robert,4.0,-circonscription-loire-atlantique,Mouvement écologiste indépendant,"1,42%"
2195,Emmanuel Le Janne,4.0,-circonscription-loire-atlantique,"
									Parti de la loi naturelle									","0,34%"
2196,Edouard Landrain,5.0,-circonscription-loire-atlantique,UDF,"39,86%"
2197,Alexandre Mazzorana,5.0,-circonscription-loire-atlantique,Parti radical socialiste,"27,61%"
2198,Christophe Bouhier,5.0,-circonscription-loire-atlantique,FN,"9,28%"
2199,Patricia Morinière,5.0,-circonscription-loire-atlantique,PCF,"5,47%"
2200,Patrick Cotrel,5.0,-circonscription-loire-atlantique,"
									Alliance rouge et verte									","4,89%"
2201,Sandra Bureau,5.0,-circonscription-loire-atlantique,"
									LDI-MPF									","4,22%"
2202,Thomas Limeul,5.0,-circonscription-loire-atlantique,Génération écologie,"2,54%"
2203,Jean-François Lajeunesse,5.0,-circonscription-loire-atlantique,Mouvement des citoyens,"2,39%"
2204,Aline Saupin,5.0,-circonscription-loire-atlantique,Divers,"1,50%"
2205,Pierre-Yves Le Floch,5.0,-circonscription-loire-atlantique,Union démocratique bretonne,"1,35%"
2206,Arlette Tardif,5.0,-circonscription-loire-atlantique,Divers,"0,59%"
2207,Marie-Bernadette Santoni,5.0,-circonscription-loire-atlantique,"
									Parti de la loi naturelle									","0,30%"
2208,Michel Hunault,6.0,-circonscription-loire-atlantique,RPR,"43,85%"
2209,Geneviève Chignac,6.0,-circonscription-loire-atlantique,PS,"28,24%"
2210,Jean-Jacques Chevallier,6.0,-circonscription-loire-atlantique,FN,"10,43%"
2211,Yves Blais,6.0,-circonscription-loire-atlantique,PCF,"6,15%"
2212,Anne-Marie Moulinier,6.0,-circonscription-loire-atlantique,Les Verts,"5,79%"
2213,Jacqueline Moncelet,6.0,-circonscription-loire-atlantique,"
									LDI-MPF									","3,90%"
2214,René Boulzennec,6.0,-circonscription-loire-atlantique,Union démocratique bretonne,"1,64%"
2215,Laurent Briand,6.0,-circonscription-loire-atlantique,"
									Parti pour la liberté									","0,00%"
2216,René Leroux,7.0,-circonscription-loire-atlantique,PS,"30,77%"
2217,Christophe Priou,7.0,-circonscription-loire-atlantique,RPR,"25,98%"
2218,Yves Métaireau,7.0,-circonscription-loire-atlantique,UDF,"10,81%"
