,Candidat,Circ,Departement,Parti,Score
2502,Gaëlle Lefeuvre,3.0,-circonscription-ille-et-vilaine,LCR,"1,29%"
2503,Jean-Pierre Gaudin,3.0,-circonscription-ille-et-vilaine,LO,"1,22%"
2504,Hélène de Roubin,3.0,-circonscription-ille-et-vilaine,CPNT,"0,88%"
2505,Sophie Donzelot,3.0,-circonscription-ille-et-vilaine,Pôle républicain,"0,87%"
2506,Michel Génin,3.0,-circonscription-ille-et-vilaine,Union démocratique de Bretagne,"0,78%"
2507,Lionel David,3.0,-circonscription-ille-et-vilaine,MNR,"0,68%"
2508,Yvette Minec,3.0,-circonscription-ille-et-vilaine,Génération écologie,"0,60%"
2509,Jean-Paul Tual,3.0,-circonscription-ille-et-vilaine,Parti des travailleurs,"0,37%"
2510,Alain Madelin,4.0,-circonscription-ille-et-vilaine,UMP,"32,78%"
2511,Monique Pussat-Marsac,4.0,-circonscription-ille-et-vilaine,PS,"28,51%"
2512,Olivier Berthommier,4.0,-circonscription-ille-et-vilaine,Divers droite,"16,70%"
2513,Christian Ressort,4.0,-circonscription-ille-et-vilaine,FN,"6,55%"
2514,Michel Leclercq,4.0,-circonscription-ille-et-vilaine,Les Verts,"3,97%"
2515,Emile Granville,4.0,-circonscription-ille-et-vilaine,Union démocratique de Bretagne,"2,17%"
2516,Danielle Stenger,4.0,-circonscription-ille-et-vilaine,LO,"2,11%"
2517,Michel Demolder,4.0,-circonscription-ille-et-vilaine,PCF,"1,94%"
2518,Laurence Blanchet,4.0,-circonscription-ille-et-vilaine,CPNT,"1,58%"
2519,Marie-Agnès Lorandel,4.0,-circonscription-ille-et-vilaine,Cap 21,"1,27%"
2520,Serge Fourchon,4.0,-circonscription-ille-et-vilaine,Divers,"1,12%"
2521,Sylvain Averty,4.0,-circonscription-ille-et-vilaine,MNR,"0,88%"
2522,André Grussenmeyer,4.0,-circonscription-ille-et-vilaine,Génération écologie,"0,41%"
2523,Pierre Méhaignerie,5.0,-circonscription-ille-et-vilaine,UMP,"59,52%"
2524,Clotilde Tascon-Mennétrier,5.0,-circonscription-ille-et-vilaine,PS,"21,58%"
2525,Catherine Debroise,5.0,-circonscription-ille-et-vilaine,Les Verts,"4,68%"
2526,Jean-Marie Lebraud,5.0,-circonscription-ille-et-vilaine,FN,"4,07%"
2527,Yves Lecompte,5.0,-circonscription-ille-et-vilaine,Divers gauche,"1,65%"
2528,Françoise Hamard,5.0,-circonscription-ille-et-vilaine,LO,"1,51%"
2529,Jean-François Vial,5.0,-circonscription-ille-et-vilaine,LCR,"1,42%"
2530,Maurice de Quénétain,5.0,-circonscription-ille-et-vilaine,MPF,"1,25%"
2531,René Pelhate,5.0,-circonscription-ille-et-vilaine,CPNT,"1,12%"
2532,Carol Le Trionnaire,5.0,-circonscription-ille-et-vilaine,PCF,"1,08%"
2533,Virginie Le Cam,5.0,-circonscription-ille-et-vilaine,Union démocratique de Bretagne,"0,90%"
2534,Mathilde Bozonnet,5.0,-circonscription-ille-et-vilaine,MNR,"0,64%"
2535,Jean-Claude Hery,5.0,-circonscription-ille-et-vilaine,Génération écologie,"0,58%"
2536,Marie-Thérèse Boisseau,6.0,-circonscription-ille-et-vilaine,UMP,"64,65%"
2537,Marie-Pierre Rouger,6.0,-circonscription-ille-et-vilaine,Les Verts,"40,65%"
2538,Jean Taillandier,6.0,-circonscription-ille-et-vilaine,PRG,"37,34%"
2539,Pierre Renault,6.0,-circonscription-ille-et-vilaine,Divers droite,"32,92%"
2540,Patricia Beaudelot,6.0,-circonscription-ille-et-vilaine,FN,"32,87%"
2541,Françoise Dubu,6.0,-circonscription-ille-et-vilaine,LCR,"30,82%"
2542,Françoise Payen,6.0,-circonscription-ille-et-vilaine,PCF,"30,16%"
2543,Dominique Guillard,6.0,-circonscription-ille-et-vilaine,LO,"30,11%"
2544,Jean-Loup Le Cuff,6.0,-circonscription-ille-et-vilaine,Union démocratique de Bretagne,"30,01%"
2545,Jean Morvan,6.0,-circonscription-ille-et-vilaine,Génération écologie,"29,59%"
2546,Franck Pichot,6.0,-circonscription-ille-et-vilaine,"
									Nouvelle donne									","29,55%"
2547,Pierre Janton,6.0,-circonscription-ille-et-vilaine,MNR,"29,50%"
2548,René Couanau,7.0,-circonscription-ille-et-vilaine,UMP,"51,71%"
2549,Isabelle Thomas,7.0,-circonscription-ille-et-vilaine,PS,"26,33%"
2550,Monique Beaujean,7.0,-circonscription-ille-et-vilaine,FN,"6,76%"
2551,Yannick Lebrelot,7.0,-circonscription-ille-et-vilaine,Les Verts,"3,01%"
2552,Jean-Pierre Héry,7.0,-circonscription-ille-et-vilaine,CPNT,"2,47%"
2553,Pierre Chapa,7.0,-circonscription-ille-et-vilaine,LCR,"1,80%"
2554,Jean-Charles Le Sacher,7.0,-circonscription-ille-et-vilaine,PCF,"1,76%"
2555,Henri Gourmelen,7.0,-circonscription-ille-et-vilaine,Union démocratique de Bretagne,"1,44%"
2556,Jeanne Toupet,7.0,-circonscription-ille-et-vilaine,LO,"1,08%"
2557,Serge Monrocq,7.0,-circonscription-ille-et-vilaine,MEI,"0,86%"
2558,Patrick Le Guillou,7.0,-circonscription-ille-et-vilaine,MNR,"0,82%"
2559,Claude Ollivro,7.0,-circonscription-ille-et-vilaine,Génération écologie,"0,72%"
2560,Nicole Madiot,7.0,-circonscription-ille-et-vilaine,Pôle républicain,"0,50%"
2561,Jean-Michel Groisier,7.0,-circonscription-ille-et-vilaine,Parti des travailleurs,"0,46%"
2562,Jacques Beraud,7.0,-circonscription-ille-et-vilaine,"
									Nouvelle donne									","0,27%"
2563,Jean-Yves Gateaud,1.0,-circonscription-indre,PS,"34,79%"
2564,Jean-Yves Hugon,1.0,-circonscription-indre,UMP,"33,21%"
2565,Michel Hubault,1.0,-circonscription-indre,FN,"9,20%"
2566,Patrick Serpeau,1.0,-circonscription-indre,Divers droite,"8,91%"
2567,Sandrine Feuillade,1.0,-circonscription-indre,PCF,"3,88%"
2568,Monique Lajonchère,1.0,-circonscription-indre,Les Verts,"2,77%"
2569,Michel Arroyo,1.0,-circonscription-indre,Divers gauche,"2,05%"
2570,Elisabeth Milon,1.0,-circonscription-indre,LO,"1,72%"
2571,Patrick Bouyat,1.0,-circonscription-indre,Le trèfle,"1,27%"
2572,Patrice Remia,1.0,-circonscription-indre,Pôle républicain,"0,97%"
2573,Gérard Viginier,1.0,-circonscription-indre,MNR,"0,90%"
2574,Fabienne Trivellato,1.0,-circonscription-indre,"
									Nouvelle donne									","0,34%"
2575,Nicolas Forissier,2.0,-circonscription-indre,UMP,"46,76%"
2576,André Laignel,2.0,-circonscription-indre,PS,"34,08%"
2577,Charlotte d'Ogny,2.0,-circonscription-indre,FN,"8,05%"
2578,Michel Fradet,2.0,-circonscription-indre,PCF,"3,79%"
2579,Jocelyne Giraud,2.0,-circonscription-indre,Les Verts,"2,86%"
2580,Philippe Caffin,2.0,-circonscription-indre,CPNT,"2,04%"
2581,Jean-Marie Sornin,2.0,-circonscription-indre,LO,"1,67%"
2582,Odile Gallot,2.0,-circonscription-indre,MNR,"0,75%"
2583,Jean-Paul Chanteguet,3.0,-circonscription-indre,PS,"33,63%"
2584,Gilles Peyrot des Gachons,3.0,-circonscription-indre,UMP,"24,42%"
2585,Régis Blanchet,3.0,-circonscription-indre,UDF,"10,83%"
2586,Marie-Ange Lemaître,3.0,-circonscription-indre,FN,"9,88%"
2587,René Chabot,3.0,-circonscription-indre,Divers droite,"7,99%"
2588,Roger Richard,3.0,-circonscription-indre,CPNT,"3,97%"
2589,Danielle Faure,3.0,-circonscription-indre,PCF,"3,13%"
2590,Eric Menanteau,3.0,-circonscription-indre,Les Verts,"2,34%"
2591,Catherine Moreau,3.0,-circonscription-indre,LO,"1,51%"
2592,Maryse Zomenio,3.0,-circonscription-indre,Pôle républicain,"0,93%"
2593,Mireille Cotte,3.0,-circonscription-indre,MNR,"0,64%"
2594,Anne Poirier,3.0,-circonscription-indre,MPF,"0,59%"
2595,Claude Bouillot,3.0,-circonscription-indre,Parti fédéraliste,"0,15%"
2596,Renaud Donnedieu de Vabres,1.0,-circonscription-indre-et-loire,UMP,"41,46%"
2597,Jean-Patrick Gille,1.0,-circonscription-indre-et-loire,PS,"33,10%"
2598,Jean Verdon,1.0,-circonscription-indre-et-loire,FN,"8,57%"
2599,David Martin,1.0,-circonscription-indre-et-loire,Les Verts,"5,11%"
2600,Marie-Pierre Cuvier,1.0,-circonscription-indre-et-loire,PCF,"2,15%"
2601,Florent Lillo,1.0,-circonscription-indre-et-loire,Pôle républicain,"1,70%"
2602,Sylvie Carrat,1.0,-circonscription-indre-et-loire,LCR,"1,63%"
2603,Dominique Lemoine,1.0,-circonscription-indre-et-loire,Cap 21,"1,53%"
2604,Marie-Pia Goisque,1.0,-circonscription-indre-et-loire,MPF,"1,22%"
2605,Etienne Cherblanc,1.0,-circonscription-indre-et-loire,LO,"1,00%"
2606,Abd-El-Kader Aït-Mohamed,1.0,-circonscription-indre-et-loire,Divers gauche,"0,95%"
2607,Dominique Denoyelle,1.0,-circonscription-indre-et-loire,MNR,"0,62%"
2608,Marianne Goubard,1.0,-circonscription-indre-et-loire,CPNT,"0,40%"
2609,Jean-Baptiste Maublanc,1.0,-circonscription-indre-et-loire,Rassemblement des contribuables français,"0,38%"
2610,Nicolas-Salvatore Morgillo,1.0,-circonscription-indre-et-loire,Parti fédéraliste,"0,18%"
2611,Jean-Jospeh Toulouse,1.0,-circonscription-indre-et-loire,Divers,"0,00%"
2612,Jean-Jacques Filleul,2.0,-circonscription-indre-et-loire,PS,"34,99%"
2613,Claude Greff,2.0,-circonscription-indre-et-loire,UMP,"32,59%"
2614,Jean Guimard,2.0,-circonscription-indre-et-loire,FN,"10,78%"
2615,Christian Saint-Etienne,2.0,-circonscription-indre-et-loire,UDF,"7,67%"
2616,Regina Mery,2.0,-circonscription-indre-et-loire,Les Verts,"3,20%"
2617,Dominique Touraine,2.0,-circonscription-indre-et-loire,PCF,"2,16%"
2618,Sylvie Thiebaut,2.0,-circonscription-indre-et-loire,LO,"1,59%"
2619,Patricia Boissy,2.0,-circonscription-indre-et-loire,CPNT,"1,45%"
2620,Jean-Louis Bournais,2.0,-circonscription-indre-et-loire,LCR,"1,39%"
2621,Catherine Costa,2.0,-circonscription-indre-et-loire,MNR,"0,98%"
2622,Gérard Guertin,2.0,-circonscription-indre-et-loire,PRG,"0,75%"
2623,Luigi Méry,2.0,-circonscription-indre-et-loire,Parti des travailleurs,"0,50%"
2624,Françoise Coudert,2.0,-circonscription-indre-et-loire,Pôle républicain,"0,50%"
2625,Daniel Larcher,2.0,-circonscription-indre-et-loire,Divers droite,"0,47%"
2626,Philippe Laloup,2.0,-circonscription-indre-et-loire,Rassemblement des contribuables français,"0,46%"
2627,Agnès Garrigue,2.0,-circonscription-indre-et-loire,Parti fédéraliste,"0,31%"
2628,Michel Sylvestre,2.0,-circonscription-indre-et-loire,"
									Nouvelle donne									","0,22%"
2629,Jean-Jacques Descamps,3.0,-circonscription-indre-et-loire,UMP,"36,79%"
2630,Marisol Touraine,3.0,-circonscription-indre-et-loire,PS,"33,47%"
2631,Elisabeth Touzot,3.0,-circonscription-indre-et-loire,FN,"8,69%"
2632,Michel Turco,3.0,-circonscription-indre-et-loire,Divers,"6,69%"
2633,Michèle Launay,3.0,-circonscription-indre-et-loire,PCF,"3,41%"
2634,Bernadette Moulin,3.0,-circonscription-indre-et-loire,Les Verts,"2,98%"
2635,Jean-Paul Delhommais,3.0,-circonscription-indre-et-loire,CPNT,"1,81%"
2636,Patrick Bourbon,3.0,-circonscription-indre-et-loire,LCR,"1,43%"
2637,Michel Deguet,3.0,-circonscription-indre-et-loire,LO,"1,25%"
2638,Marie-Line Moroy,3.0,-circonscription-indre-et-loire,Pôle républicain,"0,92%"
2639,Alain Coutrot,3.0,-circonscription-indre-et-loire,Divers,"0,79%"
2640,Jean-Louis Burggraf,3.0,-circonscription-indre-et-loire,MPF,"0,66%"
2641,Emile Paccard,3.0,-circonscription-indre-et-loire,MNR,"0,64%"
2642,Anne Diesnis,3.0,-circonscription-indre-et-loire,"
									Nouvelle donne									","0,32%"
2643,Cédric Leclercq,3.0,-circonscription-indre-et-loire,Parti fédéraliste,"0,16%"
2644,Hervé Novelli,4.0,-circonscription-indre-et-loire,UMP,"33,29%"
2645,Philippe Le Breton,4.0,-circonscription-indre-et-loire,PS,"31,01%"
2646,Armelle Gantier,4.0,-circonscription-indre-et-loire,FN,"8,69%"
2647,François Blanchecotte,4.0,-circonscription-indre-et-loire,Divers droite,"7,49%"
2648,Marcellin Sigonneau,4.0,-circonscription-indre-et-loire,Divers droite,"6,56%"
2649,Alain Pachet,4.0,-circonscription-indre-et-loire,Les Verts,"2,41%"
2650,Jean-Marie Lepezel,4.0,-circonscription-indre-et-loire,PCF,"2,40%"
2651,Jean-Jacques Prodhomme,4.0,-circonscription-indre-et-loire,LO,"1,61%"
2652,Marie-Paule Collard-Bouteiller,4.0,-circonscription-indre-et-loire,LCR,"1,57%"
2653,Annette Duval,4.0,-circonscription-indre-et-loire,CPNT,"1,25%"
2654,Myriam Bataille,4.0,-circonscription-indre-et-loire,MPF,"0,78%"
2655,Jean Sautereau,4.0,-circonscription-indre-et-loire,MHAN,"0,72%"
2656,Pascal Perony,4.0,-circonscription-indre-et-loire,MNR,"0,67%"
2657,Francis Gérard,4.0,-circonscription-indre-et-loire,Pôle républicain,"0,65%"
2658,Marie-Sylvie Borfiga,4.0,-circonscription-indre-et-loire,MEI,"0,50%"
2659,Gilles Auvinet,4.0,-circonscription-indre-et-loire,"
									Nouvelle donne									","0,26%"
2660,Abdenasser Kbibech,4.0,-circonscription-indre-et-loire,Parti fédéraliste,"0,12%"
2661,Philippe Briand,5.0,-circonscription-indre-et-loire,UMP,"45,77%"
2662,Claude Roiron,5.0,-circonscription-indre-et-loire,PS,"29,14%"
2663,Nelly Sellier,5.0,-circonscription-indre-et-loire,FN,"9,71%"
2664,Catherine Lison-Croze,5.0,-circonscription-indre-et-loire,Les Verts,"3,64%"
2665,Jean-Paul Moreau,5.0,-circonscription-indre-et-loire,PCF,"2,17%"
2666,Nicole Legeay,5.0,-circonscription-indre-et-loire,LO,"1,64%"
2667,Claude Chaillou,5.0,-circonscription-indre-et-loire,CPNT,"1,60%"
2668,Philippe Levret,5.0,-circonscription-indre-et-loire,UDF,"1,12%"
2669,Romain Devant,5.0,-circonscription-indre-et-loire,Cap 21,"1,05%"
2670,Robert Bryche,5.0,-circonscription-indre-et-loire,Le trèfle,"1,02%"
2671,Huguette Motte,5.0,-circonscription-indre-et-loire,MPF,"0,98%"
2672,Anne-Marie Chalvet,5.0,-circonscription-indre-et-loire,MNR,"0,78%"
2673,Martine Trinquart,5.0,-circonscription-indre-et-loire,"
									Nouvelle donne									","0,58%"
2674,Yves Hericier,5.0,-circonscription-indre-et-loire,Parti des travailleurs,"0,57%"
2675,Luc Piochon,5.0,-circonscription-indre-et-loire,Parti fédéraliste,"0,24%"
2676,Richard Cazenave,1.0,-circonscription-isere,UMP,"38,22%"
2677,Annie Deschamps,1.0,-circonscription-isere,PS,"31,10%"
2678,Michèle Baud,1.0,-circonscription-isere,FN,"6,06%"
2679,Marie-Odile Novelli,1.0,-circonscription-isere,Les Verts,"5,93%"
2680,Christian Sartorius,1.0,-circonscription-isere,MPF,"4,28%"
2681,Pierre Gimel,1.0,-circonscription-isere,Divers droite,"3,62%"
2682,Christophe Cloitre,1.0,-circonscription-isere,Divers droite,"2,56%"
2683,Zohra Chorfa,1.0,-circonscription-isere,PCF,"1,97%"
2684,Eléonore Perrier,1.0,-circonscription-isere,Pôle républicain,"1,46%"
2685,Colette Montredon,1.0,-circonscription-isere,Le trèfle,"1,29%"
2686,Christine Bouchut,1.0,-circonscription-isere,LCR,"1,12%"
2687,Gérard Gras,1.0,-circonscription-isere,CPNT,"0,78%"
2688,Véronique Piolle,1.0,-circonscription-isere,"
									Nouvelle donne									","0,70%"
2689,Danielle Mattrel,1.0,-circonscription-isere,LO,"0,50%"
2690,Jeanne Lahue,1.0,-circonscription-isere,MNR,"0,42%"
2691,Martial Chirola,1.0,-circonscription-isere,Génération écologie,"0,00%"
2692,Gilbert Biessy,2.0,-circonscription-isere,PCF,"41,86%"
2693,Christine Savoureux,2.0,-circonscription-isere,UMP,"27,03%"
2694,Rachel Beaudoin,2.0,-circonscription-isere,FN,"12,00%"
2695,Lionel Coiffard,2.0,-circonscription-isere,Les Verts,"4,99%"
2696,Jean-Pierre Luppi,2.0,-circonscription-isere,"
									Nouvelle donne									","3,05%"
2697,Véronique Boissy-Maurin,2.0,-circonscription-isere,Pôle républicain,"2,47%"
2698,Yves Delmonte,2.0,-circonscription-isere,LCR,"2,37%"
2699,Adeline Petrovitch,2.0,-circonscription-isere,Le trèfle,"1,29%"
2700,Chantal Gomez,2.0,-circonscription-isere,LO,"1,28%"
2701,Jean-Placide Tsoungui,2.0,-circonscription-isere,Divers gauche,"1,22%"
2702,Annie Guidici,2.0,-circonscription-isere,MNR,"1,11%"
2703,Corinne Michel,2.0,-circonscription-isere,Génération écologie,"0,75%"
2704,Dominique Spinella,2.0,-circonscription-isere,CPNT,"0,58%"
2705,Michel Destot,3.0,-circonscription-isere,PS,"38,51%"
2706,Matthieu Chamussy,3.0,-circonscription-isere,Divers droite,"17,60%"
2707,Françoise Paramelle,3.0,-circonscription-isere,UMP,"15,59%"
2708,Nadine Bernard,3.0,-circonscription-isere,FN,"9,49%"
2709,Florence Joussellin,3.0,-circonscription-isere,Les Verts,"5,44%"
2710,Maryvonne Matheoud,3.0,-circonscription-isere,PCF,"3,51%"
2711,Roseline Vachetta,3.0,-circonscription-isere,LCR,"2,31%"
2712,Nadine Nicolas,3.0,-circonscription-isere,Pôle républicain,"1,53%"
2713,Gilberte Billerey,3.0,-circonscription-isere,Le trèfle,"1,18%"
2714,Roland Calmel,3.0,-circonscription-isere,LO,"1,08%"
2715,Bernard Macret,3.0,-circonscription-isere,Divers,"1,00%"
2716,Françoise Carteron,3.0,-circonscription-isere,"
									Nouvelle donne									","0,65%"
2717,Robert Sadion dit Sone,3.0,-circonscription-isere,Génération écologie,"0,40%"
2718,Hélène Emin,3.0,-circonscription-isere,Parti des travailleurs,"0,38%"
2719,Hubert Sage,3.0,-circonscription-isere,"
									Initiative républicaine									","0,26%"
2720,Didier Migaud,4.0,-circonscription-isere,PS,"44,51%"
2721,François Gilabert,4.0,-circonscription-isere,UMP,"19,09%"
2722,Bertrand Lachat,4.0,-circonscription-isere,UDF,"13,18%"
2723,Monique Planche,4.0,-circonscription-isere,FN,"10,21%"
2724,Francine Valeyre,4.0,-circonscription-isere,PCF,"3,01%"
2725,Joëlle Diot,4.0,-circonscription-isere,Les Verts,"2,73%"
2726,Serge Rejneri,4.0,-circonscription-isere,Pôle républicain,"1,43%"
2727,Arlette Tardy,4.0,-circonscription-isere,LCR,"1,31%"
2728,Maria Garcia,4.0,-circonscription-isere,CPNT,"1,00%"
2729,Christiane Bettoglia,4.0,-circonscription-isere,Le trèfle,"0,93%"
2730,Béatrice Vellieux,4.0,-circonscription-isere,MNR,"0,89%"
2731,Roland Begot,4.0,-circonscription-isere,LO,"0,79%"
2732,Pascal Bufo,4.0,-circonscription-isere,"
									Nouvelle gauche									","0,55%"
2733,Noël Girard,4.0,-circonscription-isere,"
									Nouvelle donne									","0,37%"
2734,Philippe Langenieux-Villard,5.0,-circonscription-isere,UMP,"37,61%"
2735,François Brottes,5.0,-circonscription-isere,PS,"35,18%"
2736,François Veyret,5.0,-circonscription-isere,FN,"10,22%"
2737,Didier Deplancke,5.0,-circonscription-isere,Les Verts,"4,15%"
2738,Faouzia Delmotte,5.0,-circonscription-isere,PCF,"3,02%"
2739,Jean-François Delahais,5.0,-circonscription-isere,Pôle républicain,"2,32%"
2740,Robert Mouzon,5.0,-circonscription-isere,CPNT,"1,89%"
2741,Michel Szempruch,5.0,-circonscription-isere,LCR,"1,50%"
2742,Claude Detroyat,5.0,-circonscription-isere,LO,"0,99%"
2743,Marie-Ange Drouin,5.0,-circonscription-isere,Le trèfle,"0,98%"
2744,Philippe Cochet,5.0,-circonscription-isere,MNR,"0,70%"
2745,Pierre Francou,5.0,-circonscription-isere,"
									Nouvelle donne									","0,62%"
2746,Jean-Louis Tolio,5.0,-circonscription-isere,Parti des travailleurs,"0,43%"
2747,Marie-Gabrielle Passera,5.0,-circonscription-isere,Génération écologie,"0,40%"
2748,Carole Rocha-Simoes,5.0,-circonscription-isere,Parti des socio professionnels,"0,00%"
2749,Alain Moyne-Bressand,6.0,-circonscription-isere,UMP,"43,04%"
2750,Armand Bonnamy,6.0,-circonscription-isere,PS,"27,30%"
2751,Maurice Faurobert,6.0,-circonscription-isere,FN,"18,02%"
2752,Lucien Vincent,6.0,-circonscription-isere,MPF,"2,06%"
2753,Christian Odemard,6.0,-circonscription-isere,Pôle républicain,"1,86%"
2754,Noëlle Crozat,6.0,-circonscription-isere,LCR,"1,78%"
2755,Jacques Robert,6.0,-circonscription-isere,CPNT,"1,39%"
2756,Florence Bedague,6.0,-circonscription-isere,LO,"1,34%"
2757,Marie-Christine Faraone,6.0,-circonscription-isere,MHAN,"1,03%"
2758,Marie-France Després,6.0,-circonscription-isere,MNR,"0,92%"
2759,Sophie Cheminal,6.0,-circonscription-isere,Parti des travailleurs,"0,66%"
2760,Josiane Gentil,6.0,-circonscription-isere,"
									Ligue savoisienne									","0,35%"
2761,Jean-Yves Ménager,6.0,-circonscription-isere,Parti fédéraliste,"0,25%"
2762,Georges Colombier,7.0,-circonscription-isere,UMP,"49,54%"
2763,Christian Villard,7.0,-circonscription-isere,Les Verts,"20,04%"
2764,Hugues Girard,7.0,-circonscription-isere,FN,"14,86%"
2765,Miloud Sebeibit,7.0,-circonscription-isere,PRG,"4,22%"
2766,Alain Mathieu,7.0,-circonscription-isere,LCR,"2,32%"
2767,Jean-François Lambert,7.0,-circonscription-isere,Pôle républicain,"2,00%"
2768,Bruno Perrodin,7.0,-circonscription-isere,LO,"1,71%"
2769,Eric Brunot,7.0,-circonscription-isere,MNR,"1,27%"
2770,Josiane Buisson,7.0,-circonscription-isere,CPNT,"1,24%"
2771,Carmel Gindre,7.0,-circonscription-isere,MPF,"0,83%"
2772,Christophe Herbaut,7.0,-circonscription-isere,MHAN,"0,83%"
2773,Muriel Cipriani,7.0,-circonscription-isere,Génération écologie,"0,72%"
2774,Jean Belabre,7.0,-circonscription-isere,"
									Initiative républicaine									","0,43%"
2775,Jacques Remiller,8.0,-circonscription-isere,UMP,"36,15%"
2776,Christian Nucci,8.0,-circonscription-isere,Divers gauche,"21,08%"
2777,Pierre Rosales,8.0,-circonscription-isere,FN,"16,11%"
2778,Michel Wilson,8.0,-circonscription-isere,Les Verts,"8,11%"
2779,Daniel Rigaud,8.0,-circonscription-isere,PCF,"7,20%"
2780,Alexis Bouchard,8.0,-circonscription-isere,Divers droite,"2,93%"
2781,Françoise Badin,8.0,-circonscription-isere,Pôle républicain,"1,92%"
