,Candidat,Circ,Departement,Parti,Score
346,Christiane Bertheas,1.0,-circonscription-ardeche,FN,"4,07%"
347,Christian Lavis,1.0,-circonscription-ardeche,Le Nouveau Centre,"2,92%"
348,Cécile Moulain,1.0,-circonscription-ardeche,LCR,"2,28%"
349,Yvette Noilly,1.0,-circonscription-ardeche,Les Verts,"2,25%"
350,Marjorie Brottes,1.0,-circonscription-ardeche,CPNT,"1,96%"
351,Nadège Le Toux,1.0,-circonscription-ardeche,MPF,"0,78%"
352,Gilles Bas,1.0,-circonscription-ardeche,La France en Action,"0,65%"
353,Christian Prada,1.0,-circonscription-ardeche,LO,"0,49%"
354,Anne Alirol,1.0,-circonscription-ardeche,Partit Occitan,"0,24%"
355,Marie-Odile Le Gorgeu,1.0,-circonscription-ardeche,DIV,"0,00%"
356,Gérard Weber,2.0,-circonscription-ardeche,UMP,"29,37%"
357,Olivier Dussopt,2.0,-circonscription-ardeche,PS,"26,10%"
358,Jacques Dubay,2.0,-circonscription-ardeche,DVD,"16,87%"
359,Dominique Chambon,2.0,-circonscription-ardeche,MoDem,"8,82%"
360,Claude Richard,2.0,-circonscription-ardeche,FN,"3,72%"
361,Jean Fantini,2.0,-circonscription-ardeche,PCF,"3,51%"
362,Jean-Claude Mourgues,2.0,-circonscription-ardeche,Les Verts,"3,42%"
363,Odette Gorisse,2.0,-circonscription-ardeche,LCR,"2,51%"
364,Véronique Faure,2.0,-circonscription-ardeche,CPNT,"1,40%"
365,Brigitte Inglese,2.0,-circonscription-ardeche,Le Trèfle,"1,18%"
366,Christophe Frachon,2.0,-circonscription-ardeche,MPF,"1,08%"
367,Béatrice Cauvin,2.0,-circonscription-ardeche,LO,"0,81%"
368,Patrick Schoun,2.0,-circonscription-ardeche,La France en Action,"0,63%"
369,Michel Rouby,2.0,-circonscription-ardeche,MNR,"0,58%"
370,Jean-Claude Flory,3.0,-circonscription-ardeche,UMP,"46,92%"
371,Véronique Louis,3.0,-circonscription-ardeche,PS,"18,48%"
372,Stéphane Alaize,3.0,-circonscription-ardeche,DVG,"8,29%"
373,Joseph Surrel,3.0,-circonscription-ardeche,MoDem,"4,95%"
374,Mireille Ponton,3.0,-circonscription-ardeche,PCF,"4,19%"
375,Eric Arnou,3.0,-circonscription-ardeche,Les Verts,"3,41%"
376,Suzanne Laurent,3.0,-circonscription-ardeche,FN,"3,04%"
377,Yann Kindo,3.0,-circonscription-ardeche,LCR,"2,97%"
378,Bernard Brottes,3.0,-circonscription-ardeche,CPNT,"2,47%"
379,Daniel Romet,3.0,-circonscription-ardeche,Les Alternatifs,"1,85%"
380,Jean-Pierre Deho,3.0,-circonscription-ardeche,DIV,"0,93%"
381,Sandrine Ben Lahoussine,3.0,-circonscription-ardeche,La France en Action,"0,85%"
382,Marie-Paule Finot,3.0,-circonscription-ardeche,MPF,"0,72%"
383,Colette Largeron,3.0,-circonscription-ardeche,LO,"0,53%"
384,Sandrine Elvira,3.0,-circonscription-ardeche,MNR,"0,39%"
385,Bérengère Poletti,1.0,-circonscription-ardennes,UMP,"48,93%"
386,Claudine Ledoux,1.0,-circonscription-ardennes,PS,"26,89%"
387,Jean-François Leclet,1.0,-circonscription-ardennes,MoDem,"9,63%"
388,Chantal Taioli,1.0,-circonscription-ardennes,FN,"4,28%"
389,Sylvain dalla Rosa,1.0,-circonscription-ardennes,PCF,"3,28%"
390,François Botte,1.0,-circonscription-ardennes,LCR,"2,17%"
391,Philippe Lenice,1.0,-circonscription-ardennes,Les Verts,"2,06%"
392,Nadia Octave,1.0,-circonscription-ardennes,LO,"1,07%"
393,Valérie Lenoir,1.0,-circonscription-ardennes,MPF,"0,98%"
394,Philippe Fesneau,1.0,-circonscription-ardennes,MNR,"0,71%"
395,Boris Ravignon,2.0,-circonscription-ardennes,UMP,"40,35%"
396,Philippe Vuilque,2.0,-circonscription-ardennes,PS,"37,33%"
397,Florence Richard,2.0,-circonscription-ardennes,MoDem,"5,73%"
398,Roland Bataille,2.0,-circonscription-ardennes,FN,"5,40%"
399,Michèle Leflon,2.0,-circonscription-ardennes,PCF,"3,58%"
400,Jean-Michel Fournaise,2.0,-circonscription-ardennes,LCR,"1,77%"
401,Mezhoura Nait-Abdelaziz,2.0,-circonscription-ardennes,Les Verts,"1,51%"
402,Gérard Baudoin,2.0,-circonscription-ardennes,PT,"1,13%"
403,Josée Tilquin,2.0,-circonscription-ardennes,MPF,"1,03%"
404,Joël Nouet,2.0,-circonscription-ardennes,LO,"0,81%"
405,Jean-Pierre Jadon,2.0,-circonscription-ardennes,MNR,"0,70%"
406,Abderzake Chaouchi,2.0,-circonscription-ardennes,"
									Force Libertés									","0,66%"
407,Jean-Luc Warsmann,3.0,-circonscription-ardennes,UMP,"57,46%"
408,Jean-Paul Bachy,3.0,-circonscription-ardennes,DVG,"24,66%"
409,Eric Samyn,3.0,-circonscription-ardennes,FN,"3,91%"
410,Olivier Laurant,3.0,-circonscription-ardennes,MoDem,"3,08%"
411,Gisèle Dessieux,3.0,-circonscription-ardennes,MRC,"2,57%"
412,Régine Henry,3.0,-circonscription-ardennes,PCF,"2,24%"
413,Hélène Mathieu,3.0,-circonscription-ardennes,LCR,"1,67%"
414,Maylis Magnou,3.0,-circonscription-ardennes,Les Verts,"1,48%"
415,Jean Pierrard,3.0,-circonscription-ardennes,Le Trèfle,"0,84%"
416,Hervé Lahotte,3.0,-circonscription-ardennes,MNR,"0,73%"
417,Adeline Tillette,3.0,-circonscription-ardennes,MPF,"0,70%"
418,Jacques Boissier,3.0,-circonscription-ardennes,LO,"0,67%"
419,Frédérique Massat,1.0,-circonscription-ariege,PS,"44,66%"
420,Jacqueline Rougé,1.0,-circonscription-ariege,UMP,"24,31%"
421,Lyliane Cassan,1.0,-circonscription-ariege,PCF,"6,83%"
422,Patrick Pont,1.0,-circonscription-ariege,MoDem,"6,52%"
423,Denis Seel,1.0,-circonscription-ariege,LCR,"3,60%"
424,Marc Saracino,1.0,-circonscription-ariege,Les Verts,"3,31%"
425,Jean-Luc Fernandez,1.0,-circonscription-ariege,CPNT,"3,10%"
426,Josette Zammit,1.0,-circonscription-ariege,FN,"2,68%"
427,José Serrano,1.0,-circonscription-ariege,MPF,"2,12%"
428,Sylvie Grizon,1.0,-circonscription-ariege,La France en Action,"1,26%"
429,Didier Soulet,1.0,-circonscription-ariege,LO,"0,69%"
430,Thierry Cuvillier,1.0,-circonscription-ariege,MNR,"0,47%"
431,Véronique Bucaille,1.0,-circonscription-ariege,Le Nouveau Centre,"0,46%"
432,Henri Nayrou,2.0,-circonscription-ariege,PS,"43,00%"
433,Philippe Calleja,2.0,-circonscription-ariege,UMP,"30,93%"
434,Michel Naudy,2.0,-circonscription-ariege,PCF,"5,44%"
435,Caroline Couve,2.0,-circonscription-ariege,MoDem,"4,80%"
436,Thérèse Aliot,2.0,-circonscription-ariege,FN,"3,31%"
437,Françoise Matricon,2.0,-circonscription-ariege,Les Verts,"3,30%"
438,Marie-Angèle Claret,2.0,-circonscription-ariege,LCR,"2,91%"
439,Marie-José Darde,2.0,-circonscription-ariege,CPNT,"1,73%"
440,Chantal Clamer,2.0,-circonscription-ariege,MPF,"1,30%"
441,Véronique Rios-Rebaud,2.0,-circonscription-ariege,La France en Action,"0,93%"
442,Raymond Chaumont,2.0,-circonscription-ariege,Génération Ecologie,"0,66%"
443,Jacqueline Santi,2.0,-circonscription-ariege,LO,"0,59%"
444,Pascale Décla,2.0,-circonscription-ariege,MNR,"0,42%"
445,Françoise Hocquard,2.0,-circonscription-ariege,Le Nouveau Centre,"0,37%"
446,Pierre Guegen,2.0,-circonscription-ariege,PT,"0,28%"
447,Nicolas Dhuicq,1.0,-circonscription-aube,UMP,"39,97%"
448,Line Bret,1.0,-circonscription-aube,PS,"23,06%"
449,Marc Sebeyran,1.0,-circonscription-aube,MoDem,"12,84%"
450,Bruno Subtil,1.0,-circonscription-aube,FN,"9,51%"
451,Bruno Lebecq,1.0,-circonscription-aube,DVD,"3,44%"
452,Anna Zajac,1.0,-circonscription-aube,PCF,"2,35%"
453,Pascal Houplon,1.0,-circonscription-aube,Les Verts,"2,17%"
454,Michel Gueritte,1.0,-circonscription-aube,DIV,"1,82%"
455,Roselyne de Balmain,1.0,-circonscription-aube,MPF,"1,26%"
456,Monique Bonhomme,1.0,-circonscription-aube,LO,"1,24%"
457,Sébastien Fournillon,1.0,-circonscription-aube,Génération Ecologie,"1,04%"
458,Guy Simard,1.0,-circonscription-aube,La France en Action,"0,71%"
459,Cathy Imberdis,1.0,-circonscription-aube,MNR,"0,58%"
460,Jean-Claude Mathis,2.0,-circonscription-aube,UMP,"47,59%"
461,Saliha Ayadi,2.0,-circonscription-aube,PRG,"15,81%"
462,Didier Leprince,2.0,-circonscription-aube,DVD,"8,25%"
463,Marc Malarmey,2.0,-circonscription-aube,FN,"7,93%"
464,Elisabeth Gariglio,2.0,-circonscription-aube,MoDem,"5,95%"
465,Jean-Pierre Cornevin,2.0,-circonscription-aube,PCF,"4,65%"
466,Hervé Murgier,2.0,-circonscription-aube,Les Verts,"3,33%"
467,Jean Vivet,2.0,-circonscription-aube,MPF,"2,09%"
468,Déolinda Cardoso,2.0,-circonscription-aube,LO,"1,45%"
469,Anne Baicry,2.0,-circonscription-aube,Génération Ecologie,"1,34%"
470,Denise Normant,2.0,-circonscription-aube,La France en Action,"0,85%"
471,Anne-Marie Le Cadre,2.0,-circonscription-aube,MNR,"0,75%"
472,François Baroin,3.0,-circonscription-aube,UMP,"55,71%"
473,Olivier Girardin,3.0,-circonscription-aube,PS,"19,08%"
474,Martine Viala,3.0,-circonscription-aube,FN,"7,53%"
475,Pierre Mathieu,3.0,-circonscription-aube,PCF,"6,21%"
476,Françoise Delplanque,3.0,-circonscription-aube,Les Verts,"3,15%"
477,Théodoulitsa Spagnol,3.0,-circonscription-aube,LCR,"2,08%"
478,Pierre Bissey,3.0,-circonscription-aube,LO,"1,45%"
479,Christian Parachout,3.0,-circonscription-aube,MPF,"1,40%"
480,Lucien Maes,3.0,-circonscription-aube,La France en Action,"1,13%"
481,Maurice Bernardie,3.0,-circonscription-aube,Génération Ecologie,"1,10%"
482,Guy Garnier,3.0,-circonscription-aube,MNR,"0,77%"
483,Christian Bernaud,3.0,-circonscription-aube,PT,"0,40%"
484,Jean-Claude Perez,1.0,-circonscription-aude,PS,"37,85%"
485,Isabelle Chesa,1.0,-circonscription-aude,UMP,"37,38%"
486,Monique Denux,1.0,-circonscription-aude,MoDem,"5,97%"
487,Robert Morio,1.0,-circonscription-aude,FN,"5,26%"
488,Amandine Carrazoni Omari,1.0,-circonscription-aude,PCF,"4,24%"
489,Alain Vielmas,1.0,-circonscription-aude,LCR,"2,45%"
490,Claude-Marie Benson,1.0,-circonscription-aude,Les Verts,"2,33%"
491,Claudine Latorre,1.0,-circonscription-aude,CPNT,"1,15%"
492,Claudine Gamerre,1.0,-circonscription-aude,Génération Ecologie,"0,70%"
493,Jean-Pierre Brun,1.0,-circonscription-aude,MNR,"0,63%"
494,Denis Bord,1.0,-circonscription-aude,La France en Action,"0,58%"
495,Magalì Urroz,1.0,-circonscription-aude,Partit Occitan,"0,54%"
496,Lucile El Hedri,1.0,-circonscription-aude,LO,"0,50%"
497,Jacques Vieules,1.0,-circonscription-aude,PT,"0,41%"
498,Michel Py,2.0,-circonscription-aude,UMP,"39,35%"
499,Jacques Bascou,2.0,-circonscription-aude,PS,"37,61%"
500,Jean-Pierre Nadal,2.0,-circonscription-aude,FN,"5,08%"
501,Patric Roux,2.0,-circonscription-aude,PCF,"4,74%"
502,Alain Sohier,2.0,-circonscription-aude,MoDem,"4,28%"
503,Françis Schroeder,2.0,-circonscription-aude,LCR,"2,50%"
504,Fabienne Decaens,2.0,-circonscription-aude,Les Verts,"2,00%"
505,Hélène Escudie,2.0,-circonscription-aude,CPNT,"1,59%"
506,Stéphane Imbert,2.0,-circonscription-aude,Le Trèfle,"0,88%"
507,André Cau,2.0,-circonscription-aude,MNR,"0,63%"
508,Véronique Kontowicz,2.0,-circonscription-aude,LO,"0,51%"
509,Elise Carpentier,2.0,-circonscription-aude,Le Nouveau Centre,"0,51%"
510,Yannick Amiard,2.0,-circonscription-aude,PT,"0,32%"
511,Denis Verdier,2.0,-circonscription-aude,La France en Action,"0,00%"
512,Jean-Paul Dupré,3.0,-circonscription-aude,PS,"41,86%"
513,Jean Salvignol,3.0,-circonscription-aude,UMP,"33,08%"
514,René Caunes,3.0,-circonscription-aude,MoDem,"5,03%"
515,Paule Mercier,3.0,-circonscription-aude,FN,"4,37%"
516,Marie-Ange Larruy,3.0,-circonscription-aude,PCF,"3,37%"
517,Annabelle Pujol,3.0,-circonscription-aude,LCR,"3,16%"
518,Josiane Hograindleur,3.0,-circonscription-aude,Les Verts,"2,52%"
519,Jean-François Leclerc,3.0,-circonscription-aude,MPF,"1,64%"
520,Patrice Mallet,3.0,-circonscription-aude,CPNT,"1,59%"
521,Lucette Pinel,3.0,-circonscription-aude,La France en Action,"0,85%"
522,Yvette Lestrade,3.0,-circonscription-aude,Génération Ecologie,"0,81%"
523,Dominique Galonnier,3.0,-circonscription-aude,LO,"0,71%"
524,Erick Mercher,3.0,-circonscription-aude,MNR,"0,62%"
525,Jean-Jacques Rabineau,3.0,-circonscription-aude,Le Nouveau Centre,"0,39%"
526,Martin de Soos,3.0,-circonscription-aude,DVD,"0,00%"
527,Yves Censi,1.0,-circonscription-aveyron,UMP,"35,15%"
528,Christian Teyssèdre,1.0,-circonscription-aveyron,PS,"29,08%"
529,Thierry Puech,1.0,-circonscription-aveyron,Le Nouveau Centre,"13,19%"
530,Maïté Laur,1.0,-circonscription-aveyron,MoDem,"11,14%"
531,Marie-Claude Carlin,1.0,-circonscription-aveyron,Les Verts,"2,74%"
532,Jean-Léon Miquel,1.0,-circonscription-aveyron,FN,"1,97%"
533,Marie-Cécile Périllat,1.0,-circonscription-aveyron,LCR,"1,89%"
534,Sylvie Foulquier,1.0,-circonscription-aveyron,PCF,"1,50%"
535,Jean-Robert Evesque,1.0,-circonscription-aveyron,CPNT,"1,29%"
536,Claire-Marie Garboulin,1.0,-circonscription-aveyron,Mouvement Ecologiste Indépendant,"0,78%"
537,Ingrid Lebeau,1.0,-circonscription-aveyron,La France en Action,"0,57%"
538,Arlette Saint-Avit,1.0,-circonscription-aveyron,LO,"0,44%"
539,Nicolle Le Marchand,1.0,-circonscription-aveyron,MNR,"0,26%"
540,Serge Roques,2.0,-circonscription-aveyron,UMP,"40,52%"
541,Marie-Lou Marcel,2.0,-circonscription-aveyron,PS,"21,57%"
542,Sophie Renac,2.0,-circonscription-aveyron,PRG,"10,29%"
543,Jean-Louis Cance,2.0,-circonscription-aveyron,MoDem,"8,47%"
544,Jean-Pierre Pouzoulet,2.0,-circonscription-aveyron,DVG,"5,86%"
545,Jean-Luc Vernhes,2.0,-circonscription-aveyron,LCR,"3,29%"
546,Daniel Gruszka,2.0,-circonscription-aveyron,PCF,"2,99%"
547,Suzanne Ratel-Sattler,2.0,-circonscription-aveyron,FN,"1,96%"
548,Carine Aubril,2.0,-circonscription-aveyron,Le Trèfle,"1,45%"
549,Jean-Yves Calmettes,2.0,-circonscription-aveyron,CPNT,"1,35%"
550,Monique Frayssinet,2.0,-circonscription-aveyron,Partit Occitan,"0,92%"
551,Jacques Antonin,2.0,-circonscription-aveyron,La France en Action,"0,74%"
552,Marie Humbert,2.0,-circonscription-aveyron,LO,"0,58%"
553,Edouard Démarets,2.0,-circonscription-aveyron,MNR,"0,00%"
554,Alain Marc,3.0,-circonscription-aveyron,UMP,"49,50%"
555,Béatrice Marre,3.0,-circonscription-aveyron,PS,"27,01%"
556,Hugues Robert,3.0,-circonscription-aveyron,MoDem,"6,28%"
557,Inaki Aranceta,3.0,-circonscription-aveyron,LCR,"3,35%"
558,Martine Perez,3.0,-circonscription-aveyron,PCF,"3,01%"
559,Yves Frémion,3.0,-circonscription-aveyron,Les Verts,"2,98%"
560,Michel Dorlin,3.0,-circonscription-aveyron,FN,"2,74%"
561,Simone Evesque-Héran,3.0,-circonscription-aveyron,CPNT,"2,41%"
562,Marie-Joëlle Aubril,3.0,-circonscription-aveyron,Le Trèfle,"1,08%"
563,Isabelle Marit-Antonin,3.0,-circonscription-aveyron,La France en Action,"0,99%"
564,Bernard Combes,3.0,-circonscription-aveyron,LO,"0,66%"
565,Roland Blum,1.0,-circonscription-bouches-du-rhone,UMP,"47,82%"
566,Marie-Arlette Carlotti,1.0,-circonscription-bouches-du-rhone,PS,"24,55%"
567,Childéric Jérôm Muller,1.0,-circonscription-bouches-du-rhone,MoDem,"6,69%"
568,Marie-Claude Aucouturier,1.0,-circonscription-bouches-du-rhone,FN,"6,68%"
569,Maruja Otero,1.0,-circonscription-bouches-du-rhone,PCF,"3,95%"
570,Frédéric Falzon,1.0,-circonscription-bouches-du-rhone,LCR,"2,91%"
571,Pierre Semeriva,1.0,-circonscription-bouches-du-rhone,Les Verts,"2,49%"
572,Eric Talles,1.0,-circonscription-bouches-du-rhone,Le Trèfle,"1,41%"
573,Olivier Jerez,1.0,-circonscription-bouches-du-rhone,MPF,"0,95%"
574,Guy Jullien,1.0,-circonscription-bouches-du-rhone,DVD,"0,66%"
575,Marc Cecon,1.0,-circonscription-bouches-du-rhone,LO,"0,55%"
576,Mireille Haas,1.0,-circonscription-bouches-du-rhone,MNR,"0,47%"
577,Corinne Raynaud,1.0,-circonscription-bouches-du-rhone,PT,"0,46%"
578,Martine Pentz,1.0,-circonscription-bouches-du-rhone,La France en Action,"0,40%"
579,Valérie Bellaire,1.0,-circonscription-bouches-du-rhone,Parti Humaniste,"0,00%"
580,Dominique Tian,2.0,-circonscription-bouches-du-rhone,UMP,"57,02%"
581,Nathalie Pigamo,2.0,-circonscription-bouches-du-rhone,PS,"17,74%"
582,Anne Claudius-Petit,2.0,-circonscription-bouches-du-rhone,MoDem,"8,15%"
583,Bernard Marandat,2.0,-circonscription-bouches-du-rhone,FN,"5,41%"
584,Marie-Françoise Palloix,2.0,-circonscription-bouches-du-rhone,PCF,"3,28%"
585,Michèle Poncet-Ramade,2.0,-circonscription-bouches-du-rhone,Les Verts,"2,67%"
586,Dominique Cardon,2.0,-circonscription-bouches-du-rhone,LCR,"1,82%"
587,Marcelle Teychene,2.0,-circonscription-bouches-du-rhone,Le Trèfle,"1,17%"
588,Arezki Selloum,2.0,-circonscription-bouches-du-rhone,MPF,"0,65%"
589,Gabriel Van Gaver,2.0,-circonscription-bouches-du-rhone,MNR,"0,57%"
590,Françoise Montigny,2.0,-circonscription-bouches-du-rhone,La France en Action,"0,49%"
591,François Roche,2.0,-circonscription-bouches-du-rhone,LO,"0,48%"
592,Conception Denia-Salone,2.0,-circonscription-bouches-du-rhone,DIV,"0,24%"
593,Alain Assouad,2.0,-circonscription-bouches-du-rhone,DVD,"0,21%"
594,Eliane Boudara,2.0,-circonscription-bouches-du-rhone,DVD,"0,11%"
595,Marie Prost,2.0,-circonscription-bouches-du-rhone,Parti Humaniste,"0,00%"
596,Jean Roatta,3.0,-circonscription-bouches-du-rhone,UMP,"40,76%"
597,Patrick Mennucci,3.0,-circonscription-bouches-du-rhone,PS,"29,30%"
598,Miloud Boualem,3.0,-circonscription-bouches-du-rhone,MoDem,"7,33%"
599,Jackie Blanc,3.0,-circonscription-bouches-du-rhone,FN,"6,41%"
600,Jean-Paul Israël,3.0,-circonscription-bouches-du-rhone,PCF,"4,12%"
601,Emmanuel Arvois,3.0,-circonscription-bouches-du-rhone,LCR,"3,27%"
602,Marianne Moukomel-Clarte,3.0,-circonscription-bouches-du-rhone,Les Verts,"3,22%"
603,Josette Mercier,3.0,-circonscription-bouches-du-rhone,Le Trèfle,"1,39%"
604,Alain Persia,3.0,-circonscription-bouches-du-rhone,DVD,"1,22%"
605,Roland Lombardi,3.0,-circonscription-bouches-du-rhone,MPF,"0,99%"
606,Isabelle Bonnet,3.0,-circonscription-bouches-du-rhone,LO,"0,69%"
607,Roland Dicchi,3.0,-circonscription-bouches-du-rhone,MNR,"0,51%"
608,Daniel Youssoufian,3.0,-circonscription-bouches-du-rhone,La France en Action,"0,44%"
609,Stéphanie Pothin,3.0,-circonscription-bouches-du-rhone,DVD,"0,24%"
610,Claire Aymes,3.0,-circonscription-bouches-du-rhone,"
									Parti Rachid Nekkaz									","0,11%"
611,Patrick Sinègre,3.0,-circonscription-bouches-du-rhone,Parti Humaniste,"0,00%"
612,Henri Jibrayel,4.0,-circonscription-bouches-du-rhone,PS,"25,82%"
613,Bernard Susini,4.0,-circonscription-bouches-du-rhone,UMP,"25,39%"
614,Frédéric Dutoit,4.0,-circonscription-bouches-du-rhone,PCF,"18,96%"
615,Karim Zeribi,4.0,-circonscription-bouches-du-rhone,"
									La Nouvelle Gauche									","11,16%"
616,Jean-Pierre Baumann,4.0,-circonscription-bouches-du-rhone,FN,"8,43%"
617,Slimane Azzoug,4.0,-circonscription-bouches-du-rhone,MoDem,"2,80%"
618,Christophe Jerez,4.0,-circonscription-bouches-du-rhone,MPF,"1,25%"
619,Joëlle Boulay,4.0,-circonscription-bouches-du-rhone,Les Verts,"1,15%"
620,Michel Gruselle,4.0,-circonscription-bouches-du-rhone,EXG,"1,03%"
621,Eméa Vlaemynck,4.0,-circonscription-bouches-du-rhone,Le Trèfle,"0,90%"
622,Hubert Savon,4.0,-circonscription-bouches-du-rhone,MNR,"0,82%"
623,Hassani Saïd,4.0,-circonscription-bouches-du-rhone,Génération Ecologie,"0,65%"
624,Sylvie Moyen,4.0,-circonscription-bouches-du-rhone,LO,"0,62%"
625,André Pibarot,4.0,-circonscription-bouches-du-rhone,DVD,"0,50%"
626,Régine Seren,4.0,-circonscription-bouches-du-rhone,La France en Action,"0,25%"
627,Raoul Cayol,4.0,-circonscription-bouches-du-rhone,DVD,"0,24%"
628,Marcelle Keller,4.0,-circonscription-bouches-du-rhone,DIV,"0,01%"
629,Renaud Muselier,5.0,-circonscription-bouches-du-rhone,UMP,"45,70%"
630,Antoine Rouzaud,5.0,-circonscription-bouches-du-rhone,PRG,"23,12%"
631,Christophe Madrolle,5.0,-circonscription-bouches-du-rhone,MoDem,"7,25%"
632,Gilda Mih,5.0,-circonscription-bouches-du-rhone,FN,"6,53%"
633,Jean-Marc Coppola,5.0,-circonscription-bouches-du-rhone,PCF,"5,28%"
634,Sébastien Fournier,5.0,-circonscription-bouches-du-rhone,LCR,"4,29%"
635,Michèle Rubirola Blanc,5.0,-circonscription-bouches-du-rhone,Les Verts,"3,27%"
636,Jean Frizzi,5.0,-circonscription-bouches-du-rhone,Le Trèfle,"1,54%"
637,Odile Grenet,5.0,-circonscription-bouches-du-rhone,MPF,"0,80%"
638,Nathalie Malhole,5.0,-circonscription-bouches-du-rhone,LO,"0,77%"
639,Sophie Aimé-Blanc,5.0,-circonscription-bouches-du-rhone,MNR,"0,58%"
640,Joël Buf,5.0,-circonscription-bouches-du-rhone,La France en Action,"0,50%"
641,Chantal Pinero,5.0,-circonscription-bouches-du-rhone,DVD,"0,36%"
642,Arlette Cohen Penna,5.0,-circonscription-bouches-du-rhone,DIV,"0,00%"
643,Guy Teissier,6.0,-circonscription-bouches-du-rhone,UMP,"55,29%"
644,Ferten Djendoubi,6.0,-circonscription-bouches-du-rhone,PS,"18,38%"
645,Michèle Carayon,6.0,-circonscription-bouches-du-rhone,FN,"7,42%"
646,Michel Collet Fenêtrier,6.0,-circonscription-bouches-du-rhone,MoDem,"5,36%"
647,Brigitte Masson,6.0,-circonscription-bouches-du-rhone,PCF,"4,12%"
648,Nicole Colomb,6.0,-circonscription-bouches-du-rhone,LCR,"2,75%"
649,Christian Raynaud,6.0,-circonscription-bouches-du-rhone,Les Verts,"1,77%"
650,Michel Villeneuve,6.0,-circonscription-bouches-du-rhone,Génération Ecologie,"1,28%"
651,Mylène Gugliotta,6.0,-circonscription-bouches-du-rhone,Le Trèfle,"1,00%"
652,Jacqueline Grandel,6.0,-circonscription-bouches-du-rhone,LO,"0,65%"
653,Valérie Ruiz,6.0,-circonscription-bouches-du-rhone,MPF,"0,63%"
654,Odette Guillard,6.0,-circonscription-bouches-du-rhone,MNR,"0,57%"
655,Christian Guitton,6.0,-circonscription-bouches-du-rhone,La France en Action,"0,47%"
656,Yves Pena,6.0,-circonscription-bouches-du-rhone,DIV,"0,30%"
657,Gérard Exbrayat,6.0,-circonscription-bouches-du-rhone,DIV,"0,00%"
658,Sylvie Andrieux,7.0,-circonscription-bouches-du-rhone,PS,"38,59%"
659,Nora Remadnia Preziosi,7.0,-circonscription-bouches-du-rhone,UMP,"30,34%"
660,Stéphane Ravier,7.0,-circonscription-bouches-du-rhone,FN,"11,83%"
661,Haouaria Hadj Chikh,7.0,-circonscription-bouches-du-rhone,PCF,"5,30%"
662,Mohamed Laqhila,7.0,-circonscription-bouches-du-rhone,MoDem,"3,74%"
663,Camille Roux,7.0,-circonscription-bouches-du-rhone,LCR,"1,96%"
