year,Departement,Circ,Parti,Score
1993.0,haute-garonne,7.0,C,37.48
1993.0,haute-garonne,7.0,ED,10.29
1993.0,haute-garonne,7.0,EG,22.06
1993.0,haute-garonne,7.0,G,29.4
1993.0,haute-garonne,8.0,Autres,5.1
1993.0,haute-garonne,8.0,D,37.7
1993.0,haute-garonne,8.0,ED,8.0
1993.0,haute-garonne,8.0,EG,15.15
1993.0,haute-garonne,8.0,G,34.04
1993.0,haute-loire,1.0,Autres,9.81
1993.0,haute-loire,1.0,C,50.91
1993.0,haute-loire,1.0,ED,13.14
1993.0,haute-loire,1.0,EG,15.97
1993.0,haute-loire,1.0,G,10.18
1993.0,haute-loire,2.0,C,57.4
1993.0,haute-loire,2.0,ED,8.07
1993.0,haute-loire,2.0,EG,20.71
1993.0,haute-loire,2.0,G,13.81
1993.0,haute-marne,1.0,C,34.26
1993.0,haute-marne,1.0,D,20.67
1993.0,haute-marne,1.0,ED,10.48
1993.0,haute-marne,1.0,EG,16.47
1993.0,haute-marne,1.0,G,18.12
1993.0,haute-marne,2.0,C,22.57
1993.0,haute-marne,2.0,D,23.85
1993.0,haute-marne,2.0,ED,16.18
1993.0,haute-marne,2.0,EG,23.6
1993.0,haute-marne,2.0,G,13.81
1993.0,haute-saone,1.0,D,53.98
1993.0,haute-saone,1.0,ED,12.11
1993.0,haute-saone,1.0,EG,17.2
1993.0,haute-saone,1.0,G,16.7
1993.0,haute-saone,2.0,C,34.31
1993.0,haute-saone,2.0,ED,14.01
1993.0,haute-saone,2.0,EG,21.59
1993.0,haute-saone,2.0,G,30.08
1993.0,haute-saone,3.0,Autres,25.85
1993.0,haute-saone,3.0,D,47.34
1993.0,haute-saone,3.0,ED,11.63
1993.0,haute-saone,3.0,EG,15.18
1993.0,haute-savoie,1.0,C,24.5
1993.0,haute-savoie,1.0,D,29.42
1993.0,haute-savoie,1.0,ED,11.35
1993.0,haute-savoie,1.0,EG,21.97
1993.0,haute-savoie,1.0,G,12.75
1993.0,haute-savoie,2.0,Autres,2.85
1993.0,haute-savoie,2.0,C,47.5
1993.0,haute-savoie,2.0,ED,13.59
1993.0,haute-savoie,2.0,EG,16.44
1993.0,haute-savoie,2.0,G,19.61
1993.0,haute-savoie,3.0,C,22.28
1993.0,haute-savoie,3.0,D,32.53
1993.0,haute-savoie,3.0,ED,20.19
1993.0,haute-savoie,3.0,EG,15.97
1993.0,haute-savoie,3.0,G,9.04
1993.0,haute-savoie,4.0,Autres,2.53
1993.0,haute-savoie,4.0,C,65.64
1993.0,haute-savoie,4.0,ED,15.91
1993.0,haute-savoie,4.0,EG,15.93
1993.0,haute-savoie,5.0,Autres,2.34
1993.0,haute-savoie,5.0,D,51.65
1993.0,haute-savoie,5.0,ED,13.75
1993.0,haute-savoie,5.0,EG,17.61
1993.0,haute-savoie,5.0,G,14.66
1993.0,haute-vienne,1.0,C,12.7
1993.0,haute-vienne,1.0,D,35.1
1993.0,haute-vienne,1.0,ED,7.18
1993.0,haute-vienne,1.0,EG,22.65
1993.0,haute-vienne,1.0,G,22.37
1993.0,haute-vienne,2.0,D,37.43
1993.0,haute-vienne,2.0,ED,6.09
1993.0,haute-vienne,2.0,EG,33.23
1993.0,haute-vienne,2.0,G,23.27
1993.0,haute-vienne,3.0,D,37.31
1993.0,haute-vienne,3.0,ED,7.08
1993.0,haute-vienne,3.0,EG,32.48
1993.0,haute-vienne,3.0,G,23.14
1993.0,haute-vienne,4.0,D,32.79
1993.0,haute-vienne,4.0,ED,7.25
1993.0,haute-vienne,4.0,EG,31.26
1993.0,haute-vienne,4.0,G,28.7
1993.0,hautes-alpes,1.0,Autres,1.57
1993.0,hautes-alpes,1.0,C,17.51
1993.0,hautes-alpes,1.0,D,27.3
1993.0,hautes-alpes,1.0,ED,9.39
1993.0,hautes-alpes,1.0,EG,18.09
1993.0,hautes-alpes,1.0,G,26.15
1993.0,hautes-alpes,2.0,D,53.88
1993.0,hautes-alpes,2.0,ED,10.57
1993.0,hautes-alpes,2.0,EG,25.15
1993.0,hautes-alpes,2.0,G,10.41
1993.0,hautes-pyrenees,1.0,Autres,0.42
1993.0,hautes-pyrenees,1.0,C,30.24
1993.0,hautes-pyrenees,1.0,D,11.82
1993.0,hautes-pyrenees,1.0,ED,7.03
1993.0,hautes-pyrenees,1.0,EG,20.7
1993.0,hautes-pyrenees,1.0,G,29.78
1993.0,hautes-pyrenees,2.0,Autres,0.39
1993.0,hautes-pyrenees,2.0,C,51.23
1993.0,hautes-pyrenees,2.0,ED,6.95
1993.0,hautes-pyrenees,2.0,EG,41.43
1993.0,hautes-pyrenees,3.0,Autres,0.32
1993.0,hautes-pyrenees,3.0,C,32.54
1993.0,hautes-pyrenees,3.0,D,4.03
1993.0,hautes-pyrenees,3.0,ED,8.14
1993.0,hautes-pyrenees,3.0,EG,29.54
1993.0,hautes-pyrenees,3.0,G,25.44
1993.0,hauts-de-seine,1.0,Autres,4.46
1993.0,hauts-de-seine,1.0,C,21.81
1993.0,hauts-de-seine,1.0,ED,19.27
1993.0,hauts-de-seine,1.0,EG,47.08
1993.0,hauts-de-seine,1.0,G,7.38
1993.0,hauts-de-seine,2.0,Autres,1.6
1993.0,hauts-de-seine,2.0,D,47.48
1993.0,hauts-de-seine,2.0,ED,16.93
1993.0,hauts-de-seine,2.0,EG,20.1
1993.0,hauts-de-seine,2.0,G,13.88
1993.0,hauts-de-seine,3.0,Autres,0.95
1993.0,hauts-de-seine,3.0,C,47.56
1993.0,hauts-de-seine,3.0,ED,15.17
1993.0,hauts-de-seine,3.0,EG,20.34
1993.0,hauts-de-seine,3.0,G,15.99
1993.0,hauts-de-seine,4.0,Autres,0.93
1993.0,hauts-de-seine,4.0,D,36.58
1993.0,hauts-de-seine,4.0,ED,11.8
1993.0,hauts-de-seine,4.0,EG,34.01
1993.0,hauts-de-seine,4.0,G,16.68
1993.0,hauts-de-seine,5.0,Autres,1.79
1993.0,hauts-de-seine,5.0,D,42.51
1993.0,hauts-de-seine,5.0,ED,12.58
1993.0,hauts-de-seine,5.0,EG,23.55
1993.0,hauts-de-seine,5.0,G,19.56
1993.0,hauts-de-seine,6.0,Autres,2.63
1993.0,hauts-de-seine,6.0,D,64.9
1993.0,hauts-de-seine,6.0,ED,12.01
1993.0,hauts-de-seine,6.0,EG,11.34
1993.0,hauts-de-seine,6.0,G,9.13
1993.0,hauts-de-seine,7.0,Autres,2.9
1993.0,hauts-de-seine,7.0,D,55.26
1993.0,hauts-de-seine,7.0,ED,10.2
1993.0,hauts-de-seine,7.0,EG,17.81
1993.0,hauts-de-seine,7.0,G,13.84
1993.0,hauts-de-seine,8.0,Autres,2.32
1993.0,hauts-de-seine,8.0,C,20.93
1993.0,hauts-de-seine,8.0,D,32.07
1993.0,hauts-de-seine,8.0,ED,10.26
1993.0,hauts-de-seine,8.0,EG,33.54
1993.0,hauts-de-seine,8.0,G,0.87
1993.0,hauts-de-seine,9.0,D,58.21
1993.0,hauts-de-seine,9.0,ED,11.11
1993.0,hauts-de-seine,9.0,EG,15.92
1993.0,hauts-de-seine,9.0,G,14.76
1993.0,hauts-de-seine,10.0,Autres,2.02
1993.0,hauts-de-seine,10.0,C,49.45
1993.0,hauts-de-seine,10.0,ED,10.71
1993.0,hauts-de-seine,10.0,EG,22.61
1993.0,hauts-de-seine,10.0,G,15.21
1993.0,hauts-de-seine,11.0,Autres,1.01
1993.0,hauts-de-seine,11.0,C,1.56
1993.0,hauts-de-seine,11.0,D,32.11
1993.0,hauts-de-seine,11.0,ED,10.83
1993.0,hauts-de-seine,11.0,EG,37.43
1993.0,hauts-de-seine,11.0,G,17.05
1993.0,hauts-de-seine,12.0,Autres,3.61
1993.0,hauts-de-seine,12.0,C,44.07
1993.0,hauts-de-seine,12.0,ED,11.82
1993.0,hauts-de-seine,12.0,EG,22.74
1993.0,hauts-de-seine,12.0,G,17.76
1993.0,hauts-de-seine,13.0,Autres,2.01
1993.0,hauts-de-seine,13.0,D,46.0
1993.0,hauts-de-seine,13.0,ED,11.32
1993.0,hauts-de-seine,13.0,EG,21.21
1993.0,hauts-de-seine,13.0,G,19.46
1993.0,herault,1.0,Autres,2.46
1993.0,herault,1.0,C,40.5
1993.0,herault,1.0,ED,18.2
1993.0,herault,1.0,EG,22.03
1993.0,herault,1.0,G,16.8
1993.0,herault,2.0,Autres,1.8
1993.0,herault,2.0,C,16.95
1993.0,herault,2.0,D,21.71
1993.0,herault,2.0,ED,14.49
1993.0,herault,2.0,EG,21.83
1993.0,herault,2.0,G,23.22
1993.0,herault,3.0,Autres,3.93
1993.0,herault,3.0,D,39.94
1993.0,herault,3.0,ED,16.88
1993.0,herault,3.0,EG,20.4
1993.0,herault,3.0,G,18.84
1993.0,herault,4.0,Autres,4.11
1993.0,herault,4.0,D,29.53
1993.0,herault,4.0,ED,11.91
1993.0,herault,4.0,EG,16.05
1993.0,herault,4.0,G,38.41
1993.0,herault,5.0,Autres,1.09
1993.0,herault,5.0,C,29.39
1993.0,herault,5.0,D,10.96
1993.0,herault,5.0,ED,11.56
1993.0,herault,5.0,EG,24.25
1993.0,herault,5.0,G,22.74
1993.0,herault,6.0,Autres,1.02
1993.0,herault,6.0,C,20.85
1993.0,herault,6.0,D,20.93
1993.0,herault,6.0,ED,15.83
1993.0,herault,6.0,EG,24.59
1993.0,herault,6.0,G,16.78
1993.0,herault,7.0,Autres,2.26
1993.0,herault,7.0,C,33.33
1993.0,herault,7.0,ED,16.48
1993.0,herault,7.0,EG,31.88
1993.0,herault,7.0,G,16.04
1993.0,ille-et-vilaine,1.0,Autres,4.73
1993.0,ille-et-vilaine,1.0,C,34.43
1993.0,ille-et-vilaine,1.0,ED,7.35
1993.0,ille-et-vilaine,1.0,EG,25.01
1993.0,ille-et-vilaine,1.0,G,28.46
1993.0,ille-et-vilaine,2.0,Autres,3.02
1993.0,ille-et-vilaine,2.0,D,44.39
1993.0,ille-et-vilaine,2.0,ED,5.96
1993.0,ille-et-vilaine,2.0,EG,20.12
1993.0,ille-et-vilaine,2.0,G,26.51
1993.0,ille-et-vilaine,3.0,Autres,3.22
1993.0,ille-et-vilaine,3.0,C,48.22
1993.0,ille-et-vilaine,3.0,ED,6.66
1993.0,ille-et-vilaine,3.0,EG,21.06
1993.0,ille-et-vilaine,3.0,G,20.85
1993.0,ille-et-vilaine,4.0,Autres,0.72
1993.0,ille-et-vilaine,4.0,C,58.59
1993.0,ille-et-vilaine,4.0,ED,7.53
1993.0,ille-et-vilaine,4.0,EG,17.92
1993.0,ille-et-vilaine,4.0,G,15.24
1993.0,ille-et-vilaine,5.0,Autres,1.81
1993.0,ille-et-vilaine,5.0,C,62.22
1993.0,ille-et-vilaine,5.0,ED,6.25
1993.0,ille-et-vilaine,5.0,EG,17.79
1993.0,ille-et-vilaine,5.0,G,11.92
1993.0,ille-et-vilaine,6.0,Autres,1.4
1993.0,ille-et-vilaine,6.0,C,52.08
1993.0,ille-et-vilaine,6.0,D,25.22
1993.0,ille-et-vilaine,6.0,ED,5.32
1993.0,ille-et-vilaine,6.0,EG,15.98
1993.0,ille-et-vilaine,7.0,Autres,2.62
1993.0,ille-et-vilaine,7.0,C,48.59
1993.0,ille-et-vilaine,7.0,D,8.76
1993.0,ille-et-vilaine,7.0,ED,8.69
1993.0,ille-et-vilaine,7.0,EG,14.92
1993.0,ille-et-vilaine,7.0,G,16.41
1993.0,indre,1.0,C,31.25
1993.0,indre,1.0,D,17.9
1993.0,indre,1.0,ED,10.0
1993.0,indre,1.0,EG,18.48
1993.0,indre,1.0,G,22.39
1993.0,indre,2.0,Autres,1.48
1993.0,indre,2.0,C,39.56
1993.0,indre,2.0,ED,9.04
1993.0,indre,2.0,EG,16.34
1993.0,indre,2.0,G,33.59
1993.0,indre,3.0,Autres,2.28
1993.0,indre,3.0,D,40.99
1993.0,indre,3.0,ED,11.95
1993.0,indre,3.0,EG,9.96
1993.0,indre,3.0,G,34.81
1993.0,indre-et-loire,1.0,Autres,2.31
1993.0,indre-et-loire,1.0,D,45.71
1993.0,indre-et-loire,1.0,ED,11.65
1993.0,indre-et-loire,1.0,EG,22.16
1993.0,indre-et-loire,1.0,G,18.18
1993.0,indre-et-loire,2.0,Autres,6.43
1993.0,indre-et-loire,2.0,D,43.91
1993.0,indre-et-loire,2.0,ED,11.89
1993.0,indre-et-loire,2.0,EG,18.95
1993.0,indre-et-loire,2.0,G,18.83
1993.0,indre-et-loire,3.0,Autres,2.9
1993.0,indre-et-loire,3.0,C,22.07
1993.0,indre-et-loire,3.0,D,22.67
1993.0,indre-et-loire,3.0,ED,9.84
1993.0,indre-et-loire,3.0,EG,26.27
1993.0,indre-et-loire,3.0,G,16.26
1993.0,indre-et-loire,4.0,Autres,0.93
1993.0,indre-et-loire,4.0,C,34.58
1993.0,indre-et-loire,4.0,D,12.04
1993.0,indre-et-loire,4.0,ED,11.0
1993.0,indre-et-loire,4.0,EG,18.11
1993.0,indre-et-loire,4.0,G,23.33
1993.0,indre-et-loire,5.0,D,46.67
1993.0,indre-et-loire,5.0,ED,11.57
1993.0,indre-et-loire,5.0,EG,23.59
1993.0,indre-et-loire,5.0,G,18.18
1993.0,isere,1.0,Autres,2.28
1993.0,isere,1.0,D,48.08
1993.0,isere,1.0,ED,11.69
1993.0,isere,1.0,EG,37.96
1993.0,isere,2.0,Autres,5.35
1993.0,isere,2.0,C,25.4
1993.0,isere,2.0,ED,13.97
1993.0,isere,2.0,EG,35.74
1993.0,isere,2.0,G,19.55
1993.0,isere,3.0,Autres,1.74
1993.0,isere,3.0,D,30.66
1993.0,isere,3.0,ED,13.72
1993.0,isere,3.0,EG,29.05
1993.0,isere,3.0,G,24.82
1993.0,isere,4.0,C,4.01
1993.0,isere,4.0,D,35.04
1993.0,isere,4.0,ED,12.3
1993.0,isere,4.0,EG,23.04
1993.0,isere,4.0,G,25.61
1993.0,isere,5.0,Autres,1.23
1993.0,isere,5.0,D,42.27
1993.0,isere,5.0,ED,11.93
1993.0,isere,5.0,EG,25.9
1993.0,isere,5.0,G,18.67
1993.0,isere,6.0,C,44.27
1993.0,isere,6.0,D,1.74
1993.0,isere,6.0,ED,18.91
1993.0,isere,6.0,EG,20.51
1993.0,isere,6.0,G,14.56
1993.0,isere,7.0,Autres,0.32
1993.0,isere,7.0,C,49.0
1993.0,isere,7.0,ED,15.92
1993.0,isere,7.0,EG,21.71
1993.0,isere,7.0,G,13.04
1993.0,isere,8.0,Autres,0.96
1993.0,isere,8.0,C,41.29
1993.0,isere,8.0,ED,15.25
1993.0,isere,8.0,EG,21.49
1993.0,isere,8.0,G,21.0
1993.0,isere,9.0,Autres,0.59
1993.0,isere,9.0,D,40.35
1993.0,isere,9.0,ED,14.77
1993.0,isere,9.0,EG,27.18
1993.0,isere,9.0,G,17.1
1993.0,jura,1.0,Autres,6.12
1993.0,jura,1.0,D,49.18
1993.0,jura,1.0,ED,9.69
1993.0,jura,1.0,EG,12.41
1993.0,jura,1.0,G,22.6
1993.0,jura,2.0,Autres,12.77
1993.0,jura,2.0,C,12.98
1993.0,jura,2.0,D,39.42
1993.0,jura,2.0,ED,12.55
1993.0,jura,2.0,EG,10.24
1993.0,jura,2.0,G,12.05
1993.0,jura,3.0,Autres,4.32
1993.0,jura,3.0,C,39.66
1993.0,jura,3.0,ED,12.11
1993.0,jura,3.0,EG,30.2
1993.0,jura,3.0,G,13.71
1993.0,la-reunion,1.0,Autres,3.63
1993.0,la-reunion,1.0,C,14.1
1993.0,la-reunion,1.0,D,25.31
1993.0,la-reunion,1.0,ED,1.53
1993.0,la-reunion,1.0,EG,22.25
1993.0,la-reunion,1.0,G,33.17
1993.0,la-reunion,2.0,Autres,1.37
1993.0,la-reunion,2.0,C,11.72
1993.0,la-reunion,2.0,D,31.48
1993.0,la-reunion,2.0,EG,50.45
1993.0,la-reunion,2.0,G,4.96
1993.0,la-reunion,3.0,Autres,0.99
1993.0,la-reunion,3.0,D,60.15
1993.0,la-reunion,3.0,EG,32.25
1993.0,la-reunion,3.0,G,6.61
1993.0,la-reunion,4.0,D,46.79
1993.0,la-reunion,4.0,EG,36.74
1993.0,la-reunion,4.0,G,16.47
1993.0,la-reunion,5.0,Autres,40.26
1993.0,la-reunion,5.0,C,42.63
1993.0,la-reunion,5.0,ED,1.01
1993.0,la-reunion,5.0,EG,1.49
1993.0,la-reunion,5.0,G,14.6
1993.0,landes,1.0,D,42.67
1993.0,landes,1.0,ED,9.02
1993.0,landes,1.0,EG,13.8
1993.0,landes,1.0,G,34.51
1993.0,landes,2.0,C,40.71
1993.0,landes,2.0,ED,8.4
1993.0,landes,2.0,EG,20.33
1993.0,landes,2.0,G,30.56
1993.0,landes,3.0,C,36.53
1993.0,landes,3.0,ED,5.64
1993.0,landes,3.0,EG,16.83
1993.0,landes,3.0,G,40.99
1993.0,loir-et-cher,1.0,C,34.9
1993.0,loir-et-cher,1.0,D,4.36
1993.0,loir-et-cher,1.0,ED,10.9
1993.0,loir-et-cher,1.0,EG,15.45
1993.0,loir-et-cher,1.0,G,34.37
1993.0,loir-et-cher,2.0,D,44.93
1993.0,loir-et-cher,2.0,ED,12.41
1993.0,loir-et-cher,2.0,EG,17.78
1993.0,loir-et-cher,2.0,G,24.88
1993.0,loir-et-cher,3.0,C,33.4
1993.0,loir-et-cher,3.0,D,17.4
1993.0,loir-et-cher,3.0,ED,11.55
1993.0,loir-et-cher,3.0,EG,17.12
1993.0,loir-et-cher,3.0,G,20.53
1993.0,loire,1.0,C,36.71
1993.0,loire,1.0,D,4.19
1993.0,loire,1.0,ED,19.06
1993.0,loire,1.0,EG,24.8
1993.0,loire,1.0,G,15.25
1993.0,loire,2.0,Autres,6.44
1993.0,loire,2.0,D,42.54
1993.0,loire,2.0,ED,17.17
1993.0,loire,2.0,EG,19.52
1993.0,loire,2.0,G,14.34
1993.0,loire,3.0,C,41.66
1993.0,loire,3.0,D,5.21
1993.0,loire,3.0,ED,16.67
1993.0,loire,3.0,EG,32.38
1993.0,loire,3.0,G,4.09
1993.0,loire,4.0,C,25.25
1993.0,loire,4.0,D,14.78
1993.0,loire,4.0,ED,18.94
1993.0,loire,4.0,EG,31.12
1993.0,loire,4.0,G,9.92
1993.0,loire,5.0,C,28.73
1993.0,loire,5.0,D,21.82
1993.0,loire,5.0,ED,10.47
1993.0,loire,5.0,EG,19.12
1993.0,loire,5.0,G,19.86
1993.0,loire,6.0,C,57.63
1993.0,loire,6.0,ED,11.26
1993.0,loire,6.0,EG,18.49
1993.0,loire,6.0,G,12.61
1993.0,loire,7.0,C,31.93
1993.0,loire,7.0,D,23.47
1993.0,loire,7.0,ED,15.0
1993.0,loire,7.0,EG,20.59
1993.0,loire,7.0,G,9.01
1993.0,loire-atlantique,1.0,Autres,2.48
1993.0,loire-atlantique,1.0,C,46.7
1993.0,loire-atlantique,1.0,D,2.31
1993.0,loire-atlantique,1.0,ED,8.69
1993.0,loire-atlantique,1.0,EG,22.46
1993.0,loire-atlantique,1.0,G,17.35
1993.0,loire-atlantique,2.0,Autres,0.48
1993.0,loire-atlantique,2.0,D,48.24
1993.0,loire-atlantique,2.0,ED,9.92
1993.0,loire-atlantique,2.0,EG,18.9
1993.0,loire-atlantique,2.0,G,22.46
1993.0,loire-atlantique,3.0,Autres,0.47
1993.0,loire-atlantique,3.0,C,32.66
1993.0,loire-atlantique,3.0,ED,9.63
1993.0,loire-atlantique,3.0,EG,23.76
1993.0,loire-atlantique,3.0,G,33.49
1993.0,loire-atlantique,4.0,Autres,0.51
1993.0,loire-atlantique,4.0,D,38.07
1993.0,loire-atlantique,4.0,ED,7.74
1993.0,loire-atlantique,4.0,EG,25.65
1993.0,loire-atlantique,4.0,G,28.03
1993.0,loire-atlantique,5.0,Autres,1.63
1993.0,loire-atlantique,5.0,C,51.49
1993.0,loire-atlantique,5.0,ED,9.85
1993.0,loire-atlantique,5.0,EG,21.12
1993.0,loire-atlantique,5.0,G,15.92
1993.0,loire-atlantique,6.0,Autres,5.66
1993.0,loire-atlantique,6.0,D,54.46
1993.0,loire-atlantique,6.0,ED,6.46
1993.0,loire-atlantique,6.0,EG,12.58
1993.0,loire-atlantique,6.0,G,20.85
1993.0,loire-atlantique,7.0,Autres,4.56
1993.0,loire-atlantique,7.0,D,50.58
1993.0,loire-atlantique,7.0,ED,8.3
1993.0,loire-atlantique,7.0,EG,19.23
1993.0,loire-atlantique,7.0,G,17.32
1993.0,loire-atlantique,8.0,D,32.92
1993.0,loire-atlantique,8.0,ED,8.36
1993.0,loire-atlantique,8.0,EG,35.66
1993.0,loire-atlantique,8.0,G,23.07
1993.0,loire-atlantique,9.0,Autres,1.72
1993.0,loire-atlantique,9.0,C,24.07
1993.0,loire-atlantique,9.0,D,38.8
1993.0,loire-atlantique,9.0,ED,8.83
1993.0,loire-atlantique,9.0,EG,13.3
1993.0,loire-atlantique,9.0,G,13.29
1993.0,loire-atlantique,10.0,Autres,4.87
1993.0,loire-atlantique,10.0,D,56.04
1993.0,loire-atlantique,10.0,ED,8.04
1993.0,loire-atlantique,10.0,EG,17.12
1993.0,loire-atlantique,10.0,G,13.94
1993.0,loiret,1.0,C,25.87
1993.0,loiret,1.0,D,19.35
1993.0,loiret,1.0,ED,10.33
1993.0,loiret,1.0,EG,18.38
1993.0,loiret,1.0,G,26.08
1993.0,loiret,2.0,D,45.01
1993.0,loiret,2.0,ED,13.08
1993.0,loiret,2.0,EG,27.02
1993.0,loiret,2.0,G,14.88
1993.0,loiret,3.0,C,43.68
1993.0,loiret,3.0,ED,13.77
1993.0,loiret,3.0,EG,22.03
1993.0,loiret,3.0,G,20.52
1993.0,loiret,4.0,Autres,10.06
1993.0,loiret,4.0,D,50.05
1993.0,loiret,4.0,ED,14.26
1993.0,loiret,4.0,EG,25.61
1993.0,loiret,5.0,D,46.86
1993.0,loiret,5.0,ED,15.37
1993.0,loiret,5.0,EG,22.96
1993.0,loiret,5.0,G,14.82
1993.0,lot,1.0,Autres,5.28
1993.0,lot,1.0,C,23.46
1993.0,lot,1.0,D,14.89
1993.0,lot,1.0,ED,6.59
1993.0,lot,1.0,EG,49.79
1993.0,lot,2.0,Autres,1.38
1993.0,lot,2.0,D,43.89
1993.0,lot,2.0,ED,4.26
1993.0,lot,2.0,EG,14.98
1993.0,lot,2.0,G,35.48
1993.0,lot-et-garonne,1.0,C,40.81
1993.0,lot-et-garonne,1.0,ED,16.35
1993.0,lot-et-garonne,1.0,EG,23.66
1993.0,lot-et-garonne,1.0,G,19.19
1993.0,lot-et-garonne,2.0,D,39.21
1993.0,lot-et-garonne,2.0,ED,11.49
1993.0,lot-et-garonne,2.0,EG,25.91
1993.0,lot-et-garonne,2.0,G,23.38
1993.0,lot-et-garonne,3.0,Autres,7.72
1993.0,lot-et-garonne,3.0,C,19.49
1993.0,lot-et-garonne,3.0,D,28.97
1993.0,lot-et-garonne,3.0,ED,11.18
1993.0,lot-et-garonne,3.0,EG,16.97
1993.0,lot-et-garonne,3.0,G,15.68
1993.0,lozere,1.0,C,67.7
1993.0,lozere,1.0,ED,4.32
1993.0,lozere,1.0,EG,12.75
1993.0,lozere,1.0,G,15.22
1993.0,lozere,2.0,C,66.85
1993.0,lozere,2.0,ED,6.99
1993.0,lozere,2.0,EG,13.99
1993.0,lozere,2.0,G,12.16
1993.0,maine-et-loire,1.0,Autres,0.37
1993.0,maine-et-loire,1.0,D,49.99
1993.0,maine-et-loire,1.0,ED,10.49
1993.0,maine-et-loire,1.0,EG,5.48
1993.0,maine-et-loire,1.0,G,33.66
1993.0,maine-et-loire,2.0,C,47.41
1993.0,maine-et-loire,2.0,D,2.21
1993.0,maine-et-loire,2.0,ED,9.69
1993.0,maine-et-loire,2.0,EG,26.43
1993.0,maine-et-loire,2.0,G,14.26
1993.0,maine-et-loire,3.0,C,56.27
1993.0,maine-et-loire,3.0,D,14.17
1993.0,maine-et-loire,3.0,ED,6.78
1993.0,maine-et-loire,3.0,EG,12.85
1993.0,maine-et-loire,3.0,G,9.92
1993.0,maine-et-loire,4.0,C,41.93
1993.0,maine-et-loire,4.0,D,23.89
1993.0,maine-et-loire,4.0,ED,8.96
1993.0,maine-et-loire,4.0,EG,13.39
1993.0,maine-et-loire,4.0,G,11.83
1993.0,maine-et-loire,5.0,C,48.42
1993.0,maine-et-loire,5.0,ED,11.37
1993.0,maine-et-loire,5.0,EG,22.41
1993.0,maine-et-loire,5.0,G,17.8
